time,serviceboilerhe,brewboilerhe,pumpon
0018548332,0,127,0
0018630632,0,127,0
0018712968,0,127,0
0018807032,0,127,0
0018889448,127,0,0
0018972432,127,0,0
0019068948,127,0,0
0019153452,127,0,0
0019249984,127,0,0
0019334428,127,0,0
0019419016,127,0,0
0019502284,127,0,0
0019584640,127,0,0
0019678684,127,0,0
0019761044,127,0,0
0019843340,127,0,0
0019938576,0,127,0
0020022796,0,127,0
0020107280,0,127,0
0020191784,0,127,0
0020276292,0,127,0
0020360872,0,127,0
0020445380,0,127,0
0020539404,0,127,0
0020621736,0,127,0
0020704068,0,127,0
0020798132,0,127,0
0020880532,0,127,0
0020963536,127,0,0
0021060064,127,0,0
0021144508,127,0,0
0021241036,127,0,0
0021325556,127,0,0
0021422152,127,0,0
0021505416,127,0,0
0021599476,127,0,0
0021681812,127,0,0
0021764172,127,0,0
0021858232,127,0,0
0021941700,0,127,0
0022025920,0,127,0
0022122436,0,127,0
0022206940,0,127,0
0022291448,0,127,0
0022376028,0,127,0
0022471912,0,127,0
0022554268,0,127,0
0022636568,0,127,0
0022730632,0,127,0
0022812968,0,127,0
0022895384,127,0,0
0022990396,127,0,0
0023074904,127,0,0
0023159424,127,0,0
0023243868,127,0,0
0023328352,127,0,0
0023412940,127,0,0
0023496208,127,0,0
0023590272,127,0,0
0023672608,127,0,0
0023754952,127,0,0
0023837268,127,0,0
0023932504,0,127,0
0024016404,0,127,0
0024112932,0,127,0
0024197420,0,127,0
0024293948,0,127,0
0024378516,0,127,0
0024462716,0,127,0
0024544996,0,127,0
0024627356,0,127,0
0024721420,0,127,0
0024803772,0,127,0
0024886176,127,0,0
0024968852,127,0,0
0025053360,127,0,0
0025137824,127,0,0
0025234340,127,0,0
0025318840,127,0,0
0025403432,127,0,0
0025486980,127,0,0
0025569348,127,0,0
0025663408,127,0,0
0025745704,127,0,0
0025828036,127,0,0
0025923272,0,127,0
0026007188,0,127,0
0026091696,0,127,0
0026176196,0,127,0
0026260700,0,127,0
0026345160,0,127,0
0026429724,0,127,0
0026524408,0,127,0
0026606748,0,127,0
0026689100,0,127,0
0026783140,0,127,0
0026865564,0,127,0
0026947856,127,0,0
0027032096,127,0,0
0027116584,127,0,0
0027201084,127,0,0
0027285588,127,0,0
0027370172,127,0,0
0027466380,127,0,0
0027548684,127,0,0
0027642764,127,0,0
0027725100,127,0,0
0027807456,127,0,0
0027890948,0,127,0
0027985656,0,127,0
0028070144,0,127,0
0028166692,0,127,0
0028251140,0,127,0
0028335640,0,127,0
0028420208,0,127,0
0028515200,0,127,0
0028597536,0,127,0
0028679872,0,127,0
0028773936,0,127,0
0028856276,0,127,0
0028938652,127,0,0
0029022568,127,0,0
0029107080,127,0,0
0029191560,127,0,0
0029276088,127,0,0
0029360572,127,0,0
0029457164,127,0,0
0029539464,127,0,0
0029633548,127,0,0
0029715884,127,0,0
0029798220,127,0,0
0029881756,127,0,0
0029976140,0,127,0
0030060632,0,127,0
0030157164,0,127,0
0030241624,0,127,0
0030338160,0,127,0
0030422724,0,127,0
0030506000,0,127,0
0030588356,0,127,0
0030670700,0,127,0
0030764760,0,127,0
0030847060,0,127,0
0030929456,127,0,0
0031013372,127,0,0
0031097884,127,0,0
0031182388,127,0,0
0031266876,127,0,0
0031351360,127,0,0
0031447936,127,0,0
0031530596,127,0,0
0031624660,127,0,0
0031707004,127,0,0
0031789340,127,0,0
0031872876,127,0,0
0031966936,0,127,0
0032051424,0,127,0
0032147932,0,127,0
0032232436,0,127,0
0032316936,0,127,0
0032401504,0,127,0
0032497104,0,127,0
0032579448,0,127,0
0032661804,0,127,0
0032755808,0,127,0
0032838164,0,127,0
0032920564,127,0,0
0033003848,127,0,0
0033088376,127,0,0
0033172876,127,0,0
0033269404,127,0,0
0033353852,127,0,0
0033438412,127,0,0
0033521396,127,0,0
0033615460,127,0,0
0033697820,127,0,0
0033780152,127,0,0
0033862516,127,0,0
0033957684,0,127,0
0034041888,0,127,0
0034138440,0,127,0
0034222940,0,127,0
0034319456,0,127,0
0034404036,0,127,0
0034487916,0,127,0
0034570276,0,127,0
0034652548,0,127,0
0034746632,0,127,0
0034828968,0,127,0
0034911388,127,0,0
0034994376,127,0,0
0035078876,127,0,0
0035163384,127,0,0
0035259876,127,0,0
0035344364,127,0,0
0035428944,127,0,0
0035512220,127,0,0
0035606276,127,0,0
0035688620,127,0,0
0035770956,127,0,0
0035853260,127,0,0
0035948496,0,127,0
0036032736,0,127,0
0036129244,0,127,0
0036213752,0,127,0
0036310284,0,127,0
0036394872,0,127,0
0036479052,0,127,0
0036561348,0,127,0
0036643712,0,127,0
0036737772,0,127,0
0036820112,0,127,0
0036902528,127,0,0
0036985188,127,0,0
0037069696,127,0,0
0037154180,127,0,0
0037250688,127,0,0
0037335196,127,0,0
0037419780,127,0,0
0037503356,127,0,0
0037597404,127,0,0
0037679760,127,0,0
0037762064,127,0,0
0037844400,127,0,0
0037939636,0,127,0
0038023252,0,127,0
0038107756,0,127,0
0038192264,0,127,0
0038276768,0,127,0
0038361216,0,127,0
0038445800,0,127,0
0038540472,0,127,0
0038622828,0,127,0
0038705172,0,127,0
0038799252,0,127,0
0038881628,0,127,0
0038963944,127,0,0
0039048168,127,0,0
0039132692,127,0,0
0039217180,127,0,0
0039301684,127,0,0
0039386252,127,0,0
0039470752,127,0,0
0039553076,127,0,0
0039635412,127,0,0
0039729496,127,0,0
0039811832,127,0,0
0039895352,127,0,0
0039989736,0,127,0
0040074244,0,127,0
0040158724,0,127,0
0040243228,0,127,0
0040327728,0,127,0
0040412296,0,127,0
0040496196,0,127,0
0040590256,0,127,0
0040672596,0,127,0
0040754892,0,127,0
0040848972,0,127,0
0040931376,127,0,0
0041014984,127,0,0
0041099492,127,0,0
0041184012,127,0,0
0041268456,127,0,0
0041352956,127,0,0
0041437544,127,0,0
0041532540,127,0,0
0041614876,127,0,0
0041697216,127,0,0
0041791272,127,0,0
0041873616,127,0,0
0041957104,0,127,0
0042053028,0,127,0
0042137532,0,127,0
0042234060,0,127,0
0042318560,0,127,0
0042403124,0,127,0
0042487320,0,127,0
0042581380,0,127,0
0042663676,0,127,0
0042746016,0,127,0
0042828368,0,127,0
0042922488,127,0,0
0043005472,127,0,0
0043089976,127,0,0
0043174476,127,0,0
0043258940,127,0,0
0043343460,127,0,0
0043428024,127,0,0
0043523316,127,0,0
0043605664,127,0,0
0043688004,127,0,0
0043782080,127,0,0
0043864372,127,0,0
0043947904,0,127,0
0044043520,0,127,0
0044128016,0,127,0
0044224548,0,127,0
0044309064,0,127,0
0044405660,0,127,0
0044489832,0,127,0
0044583916,0,127,0
0044666208,0,127,0
0044748560,0,127,0
0044842620,0,127,0
0044925016,127,0,0
0045008000,127,0,0
0045104544,127,0,0
0045189048,127,0,0
0045285576,127,0,0
0045370036,127,0,0
0045454600,127,0,0
0045537564,127,0,0
0045619920,127,0,0
0045713960,127,0,0
0045796324,127,0,0
0045878664,127,0,0
0045973860,0,127,0
0046058388,0,127,0
0046154920,0,127,0
0046239420,0,127,0
0046335940,0,127,0
0046420504,0,127,0
0046516108,0,127,0
0046598464,0,127,0
0046680800,0,127,0
0046774820,0,127,0
0046857164,0,127,0
0046939580,127,0,0
0047034900,127,0,0
0047119392,127,0,0
0047215924,127,0,0
0047300456,127,0,0
0047397028,127,0,0
0047481528,127,0,0
0047575552,127,0,0
0047657896,127,0,0
0047740236,127,0,0
0047834320,127,0,0
0047917832,0,127,0
0048000500,0,127,0
0048097028,0,127,0
0048181536,0,127,0
0048265996,0,127,0
0048350504,0,127,0
0048447096,0,127,0
0048530372,0,127,0
0048624432,0,127,0
0048706772,0,127,0
0048789128,0,127,0
0048871432,0,127,0
0048965556,127,0,0
0049049476,127,0,0
0049133980,127,0,0
0049218468,127,0,0
0049302992,127,0,0
0049387480,127,0,0
0049472024,127,0,0
0049566388,127,0,0
0049648728,127,0,0
0049731084,127,0,0
0049825148,127,0,0
0049908664,127,0,0
0049991044,0,127,0
0050087552,0,127,0
0050172020,0,127,0
0050268552,0,127,0
0050353064,0,127,0
0050437624,0,127,0
0050521224,0,127,0
0050615268,0,127,0
0050697608,0,127,0
0050779924,0,127,0
0050862272,0,127,0
0050956396,127,0,0
0051040316,127,0,0
0051124820,127,0,0
0051209332,127,0,0
0051293832,127,0,0
0051378300,127,0,0
0051462864,127,0,0
0051557556,127,0,0
0051639892,127,0,0
0051722236,127,0,0
0051816300,127,0,0
0051899808,127,0,0
0051982124,0,127,0
0052078352,0,127,0
0052162864,0,127,0
0052259392,0,127,0
0052343904,0,127,0
0052428468,0,127,0
0052512348,0,127,0
0052606404,0,127,0
0052688764,0,127,0
0052771056,0,127,0
0052853408,0,127,0
0052947532,127,0,0
0053030824,127,0,0
0053115324,127,0,0
0053199832,127,0,0
0053284336,127,0,0
0053368804,127,0,0
0053453364,127,0,0
0053548356,127,0,0
0053630712,127,0,0
0053713056,127,0,0
0053807120,127,0,0
0053889452,127,0,0
0053972928,0,127,0
0054068868,0,127,0
0054153372,0,127,0
0054249904,0,127,0
0054334412,0,127,0
0054418976,0,127,0
0054503172,0,127,0
0054597236,0,127,0
0054679536,0,127,0
0054761872,0,127,0
0054844228,0,127,0
0054938348,127,0,0
0055021356,127,0,0
0055105844,127,0,0
0055190376,127,0,0
0055274840,127,0,0
0055359348,127,0,0
0055443932,127,0,0
0055539248,127,0,0
0055621592,127,0,0
0055703928,127,0,0
0055797996,127,0,0
0055880312,127,0,0
0055963828,0,127,0
0056059776,0,127,0
0056144276,0,127,0
0056240828,0,127,0
0056325336,0,127,0
0056421944,0,127,0
0056506144,0,127,0
0056600208,0,127,0
0056682508,0,127,0
0056764864,0,127,0
0056858928,0,127,0
0056941344,127,0,0
0057024332,127,0,0
0057120868,127,0,0
0057205388,127,0,0
0057301928,127,0,0
0057386392,127,0,0
0057470980,127,0,0
0057553948,127,0,0
0057636288,127,0,0
0057730368,127,0,0
0057812720,127,0,0
0057895060,127,0,0
0057990316,0,127,0
0058074780,0,127,0
0058171336,0,127,0
0058255856,0,127,0
0058352408,0,127,0
0058436976,0,127,0
0058532572,0,127,0
0058614912,0,127,0
0058697248,0,127,0
0058791312,0,127,0
0058873612,0,127,0
0058956012,127,0,0
0059051652,127,0,0
0059136140,127,0,0
0059232688,127,0,0
0059317196,127,0,0
0059413808,127,0,0
0059498308,127,0,0
0059592352,127,0,0
0059674652,127,0,0
0059757008,127,0,0
0059851052,127,0,0
0059934572,0,127,0
0060017560,0,127,0
0060114088,0,127,0
0060198592,0,127,0
0060283060,0,127,0
0060367564,0,127,0
0060464160,0,127,0
0060547428,0,127,0
0060641492,0,127,0
0060723828,0,127,0
0060806172,0,127,0
0060888468,0,127,0
0060982588,127,0,0
0061067136,127,0,0
0061163668,127,0,0
0061248172,127,0,0
0061344712,127,0,0
0061429276,127,0,0
0061513476,127,0,0
0061595816,127,0,0
0061678148,127,0,0
0061772188,127,0,0
0061854544,127,0,0
0061938056,0,127,0
0062033048,0,127,0
0062117548,0,127,0
0062214104,0,127,0
0062298600,0,127,0
0062395152,0,127,0
0062479676,0,127,0
0062574340,0,127,0
0062656680,0,127,0
0062739036,0,127,0
0062833076,0,127,0
0062915496,0,127,0
0062997868,127,0,0
0063094364,127,0,0
0063178880,127,0,0
0063275392,127,0,0
0063359908,127,0,0
0063444480,127,0,0
0063528380,127,0,0
0063622452,127,0,0
0063704792,127,0,0
0063787100,127,0,0
0063869424,127,0,0
0063964668,0,127,0
0064048272,0,127,0
0064144804,0,127,0
0064229312,0,127,0
0064325844,0,127,0
0064410428,0,127,0
0064494900,0,127,0
0064577548,0,127,0
0064659908,0,127,0
0064753956,0,127,0
0064836296,0,127,0
0064918720,0,127,0
0065013108,127,0,0
0065097584,127,0,0
0065182092,127,0,0
0065266604,127,0,0
0065351112,127,0,0
0065435688,127,0,0
0065519896,127,0,0
0065613964,127,0,0
0065696260,127,0,0
0065778604,127,0,0
0065860940,127,0,0
0065956200,0,127,0
0066039776,0,127,0
0066136312,0,127,0
0066220836,0,127,0
0066317356,0,127,0
0066401880,0,127,0
0066486408,0,127,0
0066569360,0,127,0
0066663420,0,127,0
0066745760,0,127,0
0066828096,0,127,0
0066910440,0,127,0
0067004588,127,0,0
0067089052,127,0,0
0067173584,127,0,0
0067258072,127,0,0
0067342584,127,0,0
0067427168,127,0,0
0067511680,127,0,0
0067605748,127,0,0
0067688044,127,0,0
0067770388,127,0,0
0067864436,127,0,0
0067947948,0,127,0
0068030936,0,127,0
0068127472,0,127,0
0068211984,0,127,0
0068308516,0,127,0
0068392984,0,127,0
0068477552,0,127,0
0068560828,0,127,0
0068654888,0,127,0
0068737212,0,127,0
0068819572,0,127,0
0068901876,0,127,0
0068996004,127,0,0
0069080224,127,0,0
0069164732,127,0,0
0069249244,127,0,0
0069333748,127,0,0
0069418320,127,0,0
0069502788,127,0,0
0069597164,127,0,0
0069679504,127,0,0
0069761864,127,0,0
0069855928,127,0,0
0069939428,127,0,0
0070022112,0,127,0
0070118648,0,127,0
0070203128,0,127,0
0070287620,0,127,0
0070372144,0,127,0
0070468740,0,127,0
0070552008,0,127,0
0070646072,0,127,0
0070728412,0,127,0
0070810736,0,127,0
0070893052,0,127,0
0070987172,127,0,0
0071071396,127,0,0
0071155928,127,0,0
0071240432,127,0,0
0071324940,127,0,0
0071409444,127,0,0
0071493996,127,0,0
0071588344,127,0,0
0071670708,127,0,0
0071753048,127,0,0
0071847100,127,0,0
0071930632,127,0,0
0072013004,0,127,0
0072109536,0,127,0
0072193988,0,127,0
0072290544,0,127,0
0072375048,0,127,0
0072459624,0,127,0
0072543224,0,127,0
0072637264,0,127,0
0072719612,0,127,0
0072801916,0,127,0
0072884264,0,127,0
0072978392,127,0,0
0073061988,127,0,0
0073146504,127,0,0
0073231012,127,0,0
0073315528,127,0,0
0073399996,127,0,0
0073484572,127,0,0
0073579264,127,0,0
0073661612,127,0,0
0073743952,127,0,0
0073838000,127,0,0
0073921520,127,0,0
0074003840,0,127,0
0074100072,0,127,0
0074184584,0,127,0
0074281120,0,127,0
0074365624,0,127,0
0074450200,0,127,0
0074534080,0,127,0
0074628148,0,127,0
0074710488,0,127,0
0074792792,0,127,0
0074875140,0,127,0
0074969268,127,0,0
0075052556,127,0,0
0075137072,127,0,0
0075221576,127,0,0
0075306048,127,0,0
0075402584,127,0,0
0075487156,127,0,0
0075581844,127,0,0
0075664184,127,0,0
0075746548,127,0,0
0075840596,127,0,0
0075924128,127,0,0
0076006412,0,127,0
0076102984,0,127,0
0076187500,0,127,0
0076272004,0,127,0
0076356512,0,127,0
0076453128,0,127,0
0076537008,0,127,0
0076631076,0,127,0
0076713416,0,127,0
0076795716,0,127,0
0076889784,0,127,0
0076972188,127,0,0
0077055480,127,0,0
0077152012,127,0,0
0077236544,127,0,0
0077333076,127,0,0
0077417588,127,0,0
0077502112,127,0,0
0077584780,127,0,0
0077667120,127,0,0
0077761188,127,0,0
0077843536,127,0,0
0077927068,127,0,0
0078021132,0,127,0
0078105604,0,127,0
0078202136,0,127,0
0078286660,0,127,0
0078383200,0,127,0
0078467764,0,127,0
0078563064,0,127,0
0078645392,0,127,0
0078727728,0,127,0
0078821792,0,127,0
0078904088,0,127,0
0078986488,127,0,0
0079082128,127,0,0
0079166620,127,0,0
0079263152,127,0,0
0079347644,127,0,0
0079444236,127,0,0
0079528440,127,0,0
0079622504,127,0,0
0079704780,127,0,0
0079787148,127,0,0
0079881196,127,0,0
0079964728,0,127,0
0080047696,0,127,0
0080144232,0,127,0
0080228716,0,127,0
0080313176,0,127,0
0080397684,0,127,0
0080494272,0,127,0
0080577240,0,127,0
0080671284,0,127,0
0080753628,0,127,0
0080835984,0,127,0
0080918324,0,127,0
0081012408,127,0,0
0081096936,127,0,0
0081181444,127,0,0
0081265932,127,0,0
0081350456,127,0,0
0081435028,127,0,0
0081519516,127,0,0
0081613536,127,0,0
0081695884,127,0,0
0081778224,127,0,0
0081872268,127,0,0
0081955804,0,127,0
0082038480,0,127,0
0082135012,0,127,0
0082219512,0,127,0
0082315984,0,127,0
0082400472,0,127,0
0082485052,0,127,0
0082568328,0,127,0
0082650660,0,127,0
0082744724,0,127,0
0082827060,0,127,0
0082909360,0,127,0
0083003504,127,0,0
0083087404,127,0,0
0083171888,127,0,0
0083256416,127,0,0
0083340920,127,0,0
0083425408,127,0,0
0083509932,127,0,0
0083604296,127,0,0
0083686640,127,0,0
0083768996,127,0,0
0083863064,127,0,0
0083946580,127,0,0
0084028936,0,127,0
0084113400,0,127,0
0084197900,0,127,0
0084282388,0,127,0
0084366908,0,127,0
0084451476,0,127,0
0084535656,0,127,0
0084617972,0,127,0
0084700312,0,127,0
0084794376,0,127,0
0084876712,0,127,0
0084959136,127,0,0
0085041816,127,0,0
0085126300,127,0,0
0085210784,127,0,0
0085307300,127,0,0
0085391820,127,0,0
0085476392,127,0,0
0085559960,127,0,0
0085642304,127,0,0
0085736368,127,0,0
0085818664,127,0,0
0085901000,127,0,0
0085996240,0,127,0
0086080156,0,127,0
0086164664,0,127,0
0086249148,0,127,0
0086333656,0,127,0
0086418120,0,127,0
0086502688,0,127,0
0086597352,0,127,0
0086679696,0,127,0
0086762052,0,127,0
0086856096,0,127,0
0086938516,0,127,0
0087020816,127,0,0
0087105032,127,0,0
0087189544,127,0,0
0087274024,127,0,0
0087358536,127,0,0
0087443120,127,0,0
0087527608,127,0,0
0087609908,127,0,0
0087692272,127,0,0
0087786332,127,0,0
0087868676,127,0,0
0087952188,127,0,0
0088046580,0,127,0
0088131080,0,127,0
0088215548,0,127,0
0088300052,0,127,0
0088384544,0,127,0
0088469104,0,127,0
0088553004,0,127,0
0088647048,0,127,0
0088729404,0,127,0
0088811708,0,127,0
0088894064,0,127,0
0088988192,127,0,0
0089071484,127,0,0
0089155972,127,0,0
0089240500,127,0,0
0089324944,127,0,0
0089409452,127,0,0
0089494016,127,0,0
0089589012,127,0,0
0089671352,127,0,0
0089753716,127,0,0
0089847756,127,0,0
0089930116,127,0,0
0090013592,0,127,0
0090109516,0,127,0
0090194008,0,127,0
0090290556,0,127,0
0090375064,0,127,0
0090459628,0,127,0
0090543832,0,127,0
0090637896,0,127,0
0090720180,0,127,0
0090802536,0,127,0
0090884876,0,127,0
0090979000,127,0,0
0091062296,127,0,0
0091146804,127,0,0
0091231312,127,0,0
0091315776,127,0,0
0091400268,127,0,0
0091484832,127,0,0
0091580152,127,0,0
0091662496,127,0,0
0091744816,127,0,0
0091838904,127,0,0
0091921200,127,0,0
0092004716,0,127,0
0092100336,0,127,0
0092184828,0,127,0
0092281356,0,127,0
0092365864,0,127,0
0092462456,0,127,0
0092546676,0,127,0
0092640720,0,127,0
0092723016,0,127,0
0092805360,0,127,0
0092899420,0,127,0
0092981836,127,0,0
0093064824,127,0,0
0093161344,127,0,0
0093245868,127,0,0
0093342380,127,0,0
0093426848,127,0,0
0093511412,127,0,0
0093594380,127,0,0
0093676724,127,0,0
0093770788,127,0,0
0093853128,127,0,0
0093935492,127,0,0
0094030668,0,127,0
0094114876,0,127,0
0094199380,0,127,0
0094283888,0,127,0
0094368396,0,127,0
0094452964,0,127,0
0094537468,0,127,0
0094631472,0,127,0
0094713836,0,127,0
0094796172,0,127,0
0094890236,0,127,0
0094972656,127,0,0
0095055304,127,0,0
0095139836,127,0,0
0095224280,127,0,0
0095308792,127,0,0
0095393296,127,0,0
0095477864,127,0,0
0095573468,127,0,0
0095655832,127,0,0
0095738172,127,0,0
0095832200,127,0,0
0095914540,127,0,0
0095998060,0,127,0
0096093680,0,127,0
0096178188,0,127,0
0096274720,0,127,0
0096359220,0,127,0
0096443744,0,127,0
0096528252,0,127,0
0096622612,0,127,0
0096704968,0,127,0
0096787328,0,127,0
0096881384,0,127,0
0096963784,0,127,0
0097046156,127,0,0
0097130624,127,0,0
0097215124,127,0,0
0097299632,127,0,0
0097384132,127,0,0
0097468720,127,0,0
0097564628,127,0,0
0097646968,127,0,0
0097729280,127,0,0
0097823348,127,0,0
0097905692,127,0,0
0097989200,0,127,0
0098084220,0,127,0
0098168732,0,127,0
0098265244,0,127,0
0098349772,0,127,0
0098446288,0,127,0
0098530808,0,127,0
0098625196,0,127,0
0098707536,0,127,0
0098789876,0,127,0
0098883940,0,127,0
0098966360,0,127,0
0099048724,127,0,0
0099133188,127,0,0
0099217700,127,0,0
0099302204,127,0,0
0099386716,127,0,0
0099471288,127,0,0
0099555492,127,0,0
0099637768,127,0,0
0099720132,127,0,0
0099814192,127,0,0
0099896536,127,0,0
0099980068,0,127,0
0100074764,0,127,0
0100159272,0,127,0
0100243792,0,127,0
0100328240,0,127,0
0100412736,0,127,0
0100497312,0,127,0
0100580888,0,127,0
0100674960,0,127,0
0100757308,0,127,0
0100839596,0,127,0
0100921960,0,127,0
0101016092,127,0,0
0101100000,127,0,0
0101184500,127,0,0
0101269012,127,0,0
0101353528,127,0,0
0101437980,127,0,0
0101522560,127,0,0
0101617236,127,0,0
0101699588,127,0,0
0101781932,127,0,0
0101876008,127,0,0
0101959532,127,0,0
0102041900,0,127,0
0102138380,0,127,0
0102222880,0,127,0
0102307372,0,127,0
0102391892,0,127,0
0102488472,0,127,0
0102572376,0,127,0
0102666424,0,127,0
0102748764,0,127,0
0102831056,0,127,0
0102925120,0,127,0
0103007528,127,0,0
0103091112,127,0,0
0103187652,127,0,0
0103272140,127,0,0
0103368664,127,0,0
0103453176,127,0,0
0103537692,127,0,0
0103620336,127,0,0
0103702688,127,0,0
0103796740,127,0,0
0103879084,127,0,0
0103962608,127,0,0
0104056980,0,127,0
0104141428,0,127,0
0104237952,0,127,0
0104322464,0,127,0
0104418984,0,127,0
0104503540,0,127,0
0104598844,0,127,0
0104681168,0,127,0
0104763500,0,127,0
0104857576,0,127,0
0104939860,0,127,0
0105022280,127,0,0
0105118192,127,0,0
0105202704,127,0,0
0105299220,127,0,0
0105383728,127,0,0
0105468284,127,0,0
0105552800,127,0,0
0105646840,127,0,0
0105729148,127,0,0
0105811488,127,0,0
0105894156,127,0,0
0105979964,127,0,0
0106065204,0,127,0
0106152004,0,127,0
0106238740,0,127,0
0106325520,0,127,0
0106412304,0,127,0
0106499144,0,127,0
0106585012,0,127,0
0106669640,0,127,0
0106754252,0,127,0
0106838836,0,127,0
0106923448,0,127,0
0107020188,127,0,0
0107106068,127,0,0
0107192844,127,0,0
0107279624,127,0,0
0107366424,127,0,0
0107453196,127,0,0
0107540016,127,0,0
0107624928,127,0,0
0107709560,127,0,0
0107794188,127,0,0
0107890848,127,0,0
0107976652,127,0,0
0108061588,0,127,0
0108148380,0,127,0
0108235120,0,127,0
0108321900,0,127,0
0108408696,0,127,0
0108495528,0,127,0
0108581716,0,127,0
0108666328,0,127,0
0108750964,0,127,0
0108835532,0,127,0
0108920160,0,127,0
0109004852,127,0,0
0109090404,127,0,0
0109177204,127,0,0
0109264004,127,0,0
0109350800,127,0,0
0109437532,127,0,0
0109524396,127,0,0
0109609960,127,0,0
0109694564,127,0,0
0109791248,127,0,0
0109875856,127,0,0
0109960488,127,0,0
0110046236,0,127,0
0110132748,0,127,0
0110219524,0,127,0
0110306324,0,127,0
0110393116,0,127,0
0110479976,0,127,0
0110566456,0,127,0
0110651080,0,127,0
0110736116,0,127,0
0110821148,0,127,0
0110906184,0,127,0
0110991268,127,0,0
0111077260,127,0,0
0111164444,127,0,0
0111251604,127,0,0
0111338808,127,0,0
0111426012,127,0,0
0111513272,127,0,0
0111599552,127,0,0
0111684568,127,0,0
0111781732,127,0,0
0111866772,127,0,0
0111951768,127,0,0
0112038004,0,127,0
0112124616,0,127,0
0112211844,0,127,0
0112299044,0,127,0
0112386264,0,127,0
0112473548,0,127,0
0112560752,0,127,0
0112645768,0,127,0
0112742928,0,127,0
0112827960,0,127,0
0112913016,0,127,0
0112998112,127,0,0
0113083804,127,0,0
0113171044,127,0,0
0113258244,127,0,0
0113345432,127,0,0
0113432636,127,0,0
0113519916,127,0,0
0113605908,127,0,0
0113703052,127,0,0
0113788088,127,0,0
0113873208,127,0,0
0113958668,127,0,0
0114045264,0,127,0
0114132588,0,127,0
0114220216,0,127,0
0114307844,0,127,0
0114395476,0,127,0
0114483168,0,127,0
0114570472,0,127,0
0114655932,0,127,0
0114753508,0,127,0
0114838984,0,127,0
0114924428,0,127,0
0115009948,127,0,0
0115096380,127,0,0
0115183992,127,0,0
0115271624,127,0,0
0115359248,127,0,0
0115446836,127,0,0
0115534520,127,0,0
0115620608,127,0,0
0115706052,127,0,0
0115803680,127,0,0
0115889164,127,0,0
0115975796,127,0,0
0116074032,0,127,0
0116161680,0,127,0
0116249244,0,127,0
0116336876,0,127,0
0116424496,0,127,0
0116512188,0,127,0
0116598904,0,127,0
0116684364,0,127,0
0116769808,0,127,0
0116855284,0,127,0
0116941148,0,127,0
0117027016,127,0,0
0117113796,127,0,0
0117201768,127,0,0
0117289392,127,0,0
0117377024,127,0,0
0117464688,127,0,0
0117552740,127,0,0
0117638892,127,0,0
0117724760,127,0,0
0117810628,127,0,0
0117896476,127,0,0
0117995728,127,0,0
0118081916,0,127,0
0118169948,0,127,0
0118257920,0,127,0
0118345952,0,127,0
0118433968,0,127,0
0118522080,0,127,0
0118609160,0,127,0
0118695024,0,127,0
