time,siga,sigb,sigc,pumpon,sige,sigf,sigg,sigh,sigt
0557249004,127,0,127,0,127,127,2,7,23
0557341304,127,0,127,0,127,127,2,7,23
0557433644,127,0,127,0,127,127,2,7,23
0557526072,127,0,127,0,127,127,2,7,23
0557619668,127,0,127,0,127,127,2,7,23
0557713896,127,0,127,0,127,127,2,7,23
0557808080,127,0,127,0,127,127,2,7,23
0557902308,127,0,127,0,127,127,2,7,23
0557996576,127,0,127,0,127,127,2,7,23
0558090700,127,0,127,0,127,127,2,7,23
0558183040,127,0,127,0,127,127,2,7,23
0558275384,127,0,127,0,127,127,2,7,23
0558367732,127,0,127,0,127,127,2,7,23
0558460092,127,0,127,0,127,127,2,7,23
0558553104,127,0,127,0,127,127,2,7,23
0558647312,127,0,127,0,127,127,2,7,23
0558741476,127,0,127,0,127,127,2,7,23
0558835684,127,0,127,0,127,127,2,7,23
0558929888,127,0,127,0,127,127,2,7,23
0559024176,127,0,127,0,127,127,2,7,23
0559117144,127,0,127,0,127,127,2,7,23
0559209492,127,0,127,0,127,127,2,7,23
0559301836,127,0,127,0,127,127,2,7,23
0559394200,127,0,127,0,127,127,2,7,23
0559486604,127,0,127,0,127,127,2,7,23
0559579596,127,0,127,0,127,127,2,7,23
0559673804,127,0,127,0,127,127,2,7,23
0559768012,127,0,127,0,127,127,2,7,23
0559862220,127,0,127,0,127,127,2,7,23
0559956432,127,0,127,0,127,127,2,7,23
0560050696,127,0,127,0,127,127,2,7,23
0560143528,127,0,127,0,127,127,2,7,23
0560235892,127,0,127,0,127,127,2,7,23
0560328232,127,0,127,0,127,127,2,7,23
0560420596,127,0,127,0,127,127,2,7,23
0560513588,127,0,127,0,127,127,2,7,23
0560606884,127,0,127,0,127,127,2,7,23
0560701088,127,0,127,0,127,127,2,7,23
0560795296,127,0,127,0,127,127,2,7,23
0560889504,127,0,127,0,127,127,2,7,23
0560983772,127,0,127,0,127,127,2,7,23
0561077676,127,0,127,0,127,127,2,7,23
0561170020,127,0,127,0,127,127,2,7,23
0561262380,127,0,127,0,127,127,2,7,23
0561354728,127,0,127,0,127,127,2,7,23
0561447032,127,0,127,0,127,127,2,7,23
0561539456,127,0,127,0,127,127,2,7,23
0561633684,127,0,127,0,127,127,2,7,23
0561727888,127,0,127,0,127,127,2,7,23
0561822116,127,0,127,0,127,127,2,7,23
0561916300,127,0,127,0,127,127,2,7,23
0562010592,127,0,127,0,127,127,2,7,23
0562104396,127,0,127,0,127,127,2,7,23
0562196740,127,0,127,0,127,127,2,7,23
0562289100,127,0,127,0,127,127,2,7,23
0562381444,127,0,127,0,127,127,2,7,23
0562474436,127,0,127,0,127,127,2,7,23
0562567108,127,0,127,0,127,127,2,7,23
0562661316,127,0,127,0,127,127,2,7,23
0562755524,127,0,127,0,127,127,2,7,23
0562849692,127,0,127,0,127,127,2,7,23
0562943900,127,0,127,0,127,127,2,7,23
0563038172,127,0,127,0,127,127,2,7,23
0563130840,127,0,127,0,127,127,2,7,23
0563223204,127,0,127,0,127,127,2,7,23
0563315544,127,0,127,0,127,127,2,7,23
0563407892,127,0,127,0,127,127,2,7,23
0563500296,127,0,127,0,127,127,2,7,23
0563593288,127,0,127,0,127,127,2,7,23
0563687512,127,0,127,0,127,127,2,7,23
0563781720,127,0,127,0,127,127,2,7,23
0563875924,127,0,127,0,127,127,2,7,23
0563970188,127,0,127,0,127,127,2,7,23
0564064416,127,0,127,0,127,127,2,7,23
0564157280,127,0,127,0,127,127,2,7,23
0564249588,127,0,127,0,127,127,2,7,23
0564341932,127,0,127,0,127,127,2,7,23
0564434292,127,0,127,0,127,127,2,7,23
0564527284,127,0,127,0,127,127,2,7,23
0564620900,127,0,127,0,127,127,2,7,23
0564715104,127,0,127,0,127,127,2,7,23
0564809292,127,0,127,0,127,127,2,7,23
0564903516,127,0,127,0,127,127,2,7,23
0564997784,127,0,127,0,127,127,2,7,23
0565091388,127,0,127,0,127,127,2,7,23
0565183732,127,0,127,0,127,127,2,7,23
0565276076,127,0,127,0,127,127,2,7,23
0565368436,127,0,127,0,127,127,2,7,23
0565460780,127,0,127,0,127,127,2,7,23
0565553148,127,0,127,0,127,127,2,7,23
0565647068,127,0,127,0,127,127,2,7,23
0565741276,127,0,127,0,127,127,2,7,23
0565835484,127,0,127,0,127,127,2,7,23
0565929688,127,0,127,0,127,127,2,7,23
0566023976,127,0,127,0,127,127,2,7,23
0566117456,127,0,127,0,127,127,2,7,23
0566209824,127,0,127,0,127,127,2,7,23
0566302164,127,0,127,0,127,127,2,7,23
0566394528,127,0,127,0,127,127,2,7,23
0566487520,127,0,127,0,127,127,2,7,23
0566580512,127,0,127,0,127,127,2,7,23
0566674716,127,0,127,0,127,127,2,7,23
0566768924,127,0,127,0,127,127,2,7,23
0566863132,127,0,127,0,127,127,2,7,23
0566957340,127,0,127,0,127,127,2,7,23
0567051584,127,0,127,0,127,127,2,7,23
0567144228,127,0,127,0,127,127,2,7,23
0567236576,127,0,127,0,127,127,2,7,23
0567328940,127,0,127,0,127,127,2,7,23
0567421280,127,0,127,0,127,127,2,7,23
0567513704,127,0,127,0,127,127,2,7,23
0567607000,127,0,127,0,127,127,2,7,23
0567701208,127,0,127,0,127,127,2,7,23
0567795416,127,0,127,0,127,127,2,7,23
0567889620,127,0,127,0,127,127,2,7,23
0567983888,127,0,127,0,127,127,2,7,23
0568078324,127,0,127,0,127,127,2,7,23
0568170668,127,0,127,0,127,127,2,7,23
0568263028,127,0,127,0,127,127,2,7,23
0568355316,127,0,127,0,127,127,2,7,23
0568447688,127,0,127,0,127,127,2,7,23
0568540680,127,0,127,0,127,127,2,7,23
0568634300,127,0,127,0,127,127,2,7,23
0568728480,127,0,127,0,127,127,2,7,23
0568822708,127,0,127,0,127,127,2,7,23
0568916916,127,0,127,0,127,127,2,7,23
0569011184,127,0,127,0,127,127,2,7,23
0569104460,127,0,127,0,127,127,2,7,23
0569196824,127,0,127,0,127,127,2,7,23
0569289168,127,0,127,0,127,127,2,7,23
0569381512,127,0,127,0,127,127,2,7,23
0569473944,127,0,127,0,127,127,2,7,23
0569566308,127,0,127,0,127,127,2,7,23
0569660516,127,0,127,0,127,127,2,7,23
0569754660,127,0,127,0,127,127,2,7,23
0569848888,127,0,127,0,127,127,2,7,23
0569943072,127,0,127,0,127,127,2,7,23
0570037360,127,0,127,0,127,127,2,7,23
0570130860,127,0,127,0,127,127,2,7,23
0570223204,127,0,127,0,127,127,2,7,23
0570315568,127,0,127,0,127,127,2,7,23
0570407896,127,0,127,0,127,127,2,7,23
0570500904,127,0,127,0,127,127,2,7,23
0570593896,127,0,127,0,127,127,2,7,23
0570688104,127,0,127,0,127,127,2,7,23
0570782312,127,0,127,0,127,127,2,7,23
0570876520,127,0,127,0,127,127,2,7,23
0570970732,127,0,127,0,127,127,2,7,23
0571065000,127,0,127,0,127,127,2,7,23
0571157304,127,0,127,0,127,127,2,7,23
0571249652,127,0,127,0,127,127,2,7,23
0571342016,127,0,127,0,127,127,2,7,23
0571434344,127,0,127,0,127,127,2,7,23
0571526768,127,0,127,0,127,127,2,7,23
0571620388,127,0,127,0,127,127,2,7,23
0571714596,127,0,127,0,127,127,2,7,23
0571808804,127,0,127,0,127,127,2,7,23
0571903008,127,0,127,0,127,127,2,7,23
0571997292,127,0,127,0,127,127,2,7,23
0572091696,127,0,127,0,127,127,2,7,23
0572184056,127,0,127,0,127,127,2,7,23
0572276416,127,0,127,0,127,127,2,7,23
0572368764,127,0,127,0,127,127,2,7,23
0572461108,127,0,127,0,127,127,2,7,23
0572554056,127,0,127,0,127,127,2,7,23
0572647984,127,0,127,0,127,127,2,7,23
0572742192,127,0,127,0,127,127,2,7,23
0572836384,127,0,127,0,127,127,2,7,23
0572930612,127,0,127,0,127,127,2,7,23
0573024876,127,0,127,0,127,127,2,7,23
0573118156,127,0,127,0,127,127,2,7,23
0573210508,127,0,127,0,127,127,2,7,23
0573302856,127,0,127,0,127,127,2,7,23
0573395204,127,0,127,0,127,127,2,7,23
0573487624,127,0,127,0,127,127,2,7,23
0573580296,127,0,127,0,127,127,2,7,23
0573674500,127,0,127,0,127,127,2,7,23
0573768728,127,0,127,0,127,127,2,7,23
0573862912,127,0,127,0,127,127,2,7,23
0573957080,127,0,127,0,127,127,2,7,23
0574051348,127,0,127,0,127,127,2,7,23
0574144540,127,0,127,0,127,127,2,7,23
0574236904,127,0,127,0,127,127,2,7,23
0574329244,127,0,127,0,127,127,2,7,23
0574421584,127,0,127,0,127,127,2,7,23
0574514596,127,0,127,0,127,127,2,7,23
0574607584,127,0,127,0,127,127,2,7,23
0574701788,127,0,127,0,127,127,2,7,23
0574795992,127,0,127,0,127,127,2,7,23
0574890196,127,0,127,0,127,127,2,7,23
0574984464,127,0,127,0,127,127,2,7,23
0575078672,127,0,127,0,127,127,2,7,23
0575171012,127,0,127,0,127,127,2,7,23
0575263336,127,0,127,0,127,127,2,7,23
0575355664,127,0,127,0,127,127,2,7,23
0575448016,127,0,127,0,127,127,2,7,23
0575540436,127,0,127,0,127,127,2,7,23
0575634056,127,0,127,0,127,127,2,7,23
0575728264,127,0,127,0,127,127,2,7,23
0575822452,127,0,127,0,127,127,2,7,23
0575916680,127,0,127,0,127,127,2,7,23
0576010952,127,0,127,0,127,127,2,7,23
0576105076,127,0,127,0,127,127,2,7,23
0576197416,127,0,127,0,127,127,2,7,23
0576289764,127,0,127,0,127,127,2,7,23
0576382104,127,0,127,0,127,127,2,7,23
0576474468,127,0,127,0,127,127,2,7,23
0576567480,127,0,127,0,127,127,2,7,23
0576661948,127,0,127,0,127,127,2,7,23
0576756156,127,0,127,0,127,127,2,7,23
0576850376,127,0,127,0,127,127,2,7,23
0576944580,127,0,127,0,127,127,2,7,23
0577038864,127,0,127,0,127,127,2,7,23
0577131812,127,0,127,0,127,127,2,7,23
0577224176,127,0,127,0,127,127,2,7,23
0577316516,127,0,127,0,127,127,2,7,23
0577408884,127,0,127,0,127,127,2,7,23
0577501284,127,0,127,0,127,127,2,7,23
0577593964,127,0,127,0,127,127,2,7,23
0577688188,127,0,127,0,127,127,2,7,23
0577782392,127,0,127,0,127,127,2,7,23
0577876596,127,0,127,0,127,127,2,7,23
0577970800,127,0,127,0,127,127,2,7,23
0578065024,127,0,127,0,127,127,2,7,23
0578158212,127,0,127,0,127,127,2,7,23
0578250552,127,0,127,0,127,127,2,7,23
0578342904,127,0,127,0,127,127,2,7,23
0578435264,127,0,127,0,127,127,2,7,23
0578528256,127,0,127,0,127,127,2,7,23
0578621548,127,0,127,0,127,127,2,7,23
0578715772,127,0,127,0,127,127,2,7,23
0578809976,127,0,127,0,127,127,2,7,23
0578904184,127,0,127,0,127,127,2,7,23
0578998448,127,0,127,0,127,127,2,7,23
0579092352,127,0,127,0,127,127,2,7,23
0579184696,127,0,127,0,127,127,2,7,23
0579277056,127,0,127,0,127,127,2,7,23
0579369400,127,0,127,0,127,127,2,7,23
0579461700,127,0,127,0,127,127,2,7,23
0579554124,127,0,127,0,127,127,2,7,23
0579648044,127,0,127,0,127,127,2,7,23
0579742248,127,0,127,0,127,127,2,7,23
0579836456,127,0,127,0,127,127,2,7,23
0579930664,127,0,127,0,127,127,2,7,23
0580024952,127,0,127,0,127,127,2,7,23
0580118732,127,0,127,0,127,127,2,7,23
0580211092,127,0,127,0,127,127,2,7,23
0580303436,127,0,127,0,127,127,2,7,23
0580395796,127,0,127,0,127,127,2,7,23
0580488788,127,0,127,0,127,127,2,7,23
0580581152,127,0,127,0,127,127,2,7,23
0580675360,127,0,127,0,127,127,2,7,23
0580769524,127,0,127,0,127,127,2,7,23
0580863752,127,0,127,0,127,127,2,7,23
0580957940,127,0,127,0,127,127,2,7,23
0581052208,127,0,127,0,127,127,2,7,23
0581145180,127,0,127,0,127,127,2,7,23
0581237524,127,0,127,0,127,127,2,7,23
0581329876,127,0,127,0,127,127,2,7,23
0581422240,127,0,127,0,127,127,2,7,23
0581514644,127,0,127,0,127,127,2,7,23
0581607956,127,0,127,0,127,127,2,7,23
0581702160,127,0,127,0,127,127,2,7,23
0581796368,127,0,127,0,127,127,2,7,23
0581890572,127,0,127,0,127,127,2,7,23
0581984800,127,0,127,0,127,127,2,7,23
0582079064,127,0,127,0,127,127,2,7,23
0582171940,127,0,127,0,127,127,2,7,23
0582264244,127,0,127,0,127,127,2,7,23
0582356604,127,0,127,0,127,127,2,7,23
0582448928,127,0,127,0,127,127,2,7,23
0582541940,127,0,127,0,127,127,2,7,23
0582635544,127,0,127,0,127,127,2,7,23
0582729748,127,0,127,0,127,127,2,7,23
0582823956,127,0,127,0,127,127,2,7,23
0582918160,127,0,127,0,127,127,2,7,23
0583012428,127,0,127,0,127,127,2,7,23
0583106028,127,0,127,0,127,127,2,7,23
0583198392,127,0,127,0,127,127,2,7,23
0583290720,127,0,127,0,127,127,2,7,23
0583383068,127,0,127,0,127,127,2,7,23
0583475432,127,0,127,0,127,127,2,7,23
0583567816,127,0,127,0,127,127,2,7,23
0583661720,127,0,127,0,127,127,2,7,23
0583755928,127,0,127,0,127,127,2,7,23
0583850136,127,0,127,0,127,127,2,7,23
0583944340,127,0,127,0,127,127,2,7,23
0584038608,127,0,127,0,127,127,2,7,23
0584132424,127,0,127,0,127,127,2,7,23
0584224772,127,0,127,0,127,127,2,7,23
0584317112,127,0,127,0,127,127,2,7,23
0584409476,127,0,127,0,127,127,2,7,23
0584502472,127,0,127,0,127,127,2,7,23
0584595156,127,0,127,0,127,127,2,7,23
0584689344,127,0,127,0,127,127,2,7,23
0584783548,127,0,127,0,127,127,2,7,23
0584877756,127,0,127,0,127,127,2,7,23
0584971944,127,0,127,0,127,127,2,7,23
0585066208,127,0,127,0,127,127,2,7,23
0585158860,127,0,127,0,127,127,2,7,23
0585251224,127,0,127,0,127,127,2,7,23
0585343568,127,0,127,0,127,127,2,7,23
0585435912,127,0,127,0,127,127,2,7,23
0585528324,127,0,127,0,127,127,2,7,23
0585621332,127,0,127,0,127,127,2,7,23
0585715524,127,0,127,0,127,127,2,7,23
0585809728,127,0,127,0,127,127,2,7,23
0585903936,127,0,127,0,127,127,2,7,23
0585998232,127,0,127,0,127,127,2,7,23
0586092644,127,0,127,0,127,127,2,7,23
0586184988,127,0,127,0,127,127,2,7,23
0586277332,127,0,127,0,127,127,2,7,23
0586369656,127,0,127,0,127,127,2,7,23
0586462000,127,0,127,0,127,127,2,7,23
0586554996,127,0,127,0,127,127,2,7,23
0586648920,127,0,127,0,127,127,2,7,23
0586743128,127,0,127,0,127,127,2,7,23
0586837316,127,0,127,0,127,127,2,7,23
0586931524,127,0,127,0,127,127,2,7,23
0587025812,127,0,127,0,127,127,2,7,23
0587119392,127,0,127,0,127,127,2,7,23
0587211744,127,0,127,0,127,127,2,7,23
0587304108,127,0,127,0,127,127,2,7,23
0587396452,127,0,127,0,127,127,2,7,23
0587488792,127,0,127,0,127,127,2,7,23
0587581240,127,0,127,0,127,127,2,7,23
0587675384,127,0,127,0,127,127,2,7,23
0587769612,127,0,127,0,127,127,2,7,23
0587863800,127,0,127,0,127,127,2,7,23
0587958028,127,0,127,0,127,127,2,7,23
0588052296,127,0,127,0,127,127,2,7,23
0588145780,127,0,127,0,127,127,2,7,23
0588238144,127,0,127,0,127,127,2,7,23
0588330488,127,0,127,0,127,127,2,7,23
0588422828,127,0,127,0,127,127,2,7,23
0588515824,127,0,127,0,127,127,2,7,23
0588608496,127,0,127,0,127,127,2,7,23
0588702724,127,0,127,0,127,127,2,7,23
0588796924,127,0,127,0,127,127,2,7,23
0588891128,127,0,127,0,127,127,2,7,23
0588985332,127,0,127,0,127,127,2,7,23
0589079616,127,0,127,0,127,127,2,7,23
0589171912,127,0,127,0,127,127,2,7,23
0589264256,127,0,127,0,127,127,2,7,23
0589356616,127,0,127,0,127,127,2,7,23
0589448964,127,0,127,0,127,127,2,7,23
0589541392,127,0,127,0,127,127,2,7,23
0589634668,127,0,127,0,127,127,2,7,23
0589728876,127,0,127,0,127,127,2,7,23
0589823104,127,0,127,0,127,127,2,7,23
0589917312,127,0,127,0,127,127,2,7,23
0590011576,127,0,127,0,127,127,2,7,23
0590105984,127,0,127,0,127,127,2,7,23
0590198344,127,0,127,0,127,127,2,7,23
0590290708,127,0,127,0,127,127,2,7,23
0590383052,127,0,127,0,127,127,2,7,23
0590475336,127,0,127,0,127,127,2,7,23
0590568348,127,0,127,0,127,127,2,7,23
0590662264,127,0,127,0,127,127,2,7,23
0590756472,127,0,127,0,127,127,2,7,23
0590850680,127,0,127,0,127,127,2,7,23
0590944884,127,0,127,0,127,127,2,7,23
0591039152,127,0,127,0,127,127,2,7,23
0591132448,127,0,127,0,127,127,2,7,23
0591224796,127,0,127,0,127,127,2,7,23
0591317140,127,0,127,0,127,127,2,7,23
0591409484,127,0,127,0,127,127,2,7,23
0591501908,127,0,127,0,127,127,2,7,23
0591594272,127,0,127,0,127,127,2,7,23
0591688788,127,0,127,0,127,127,2,7,23
0591782996,127,0,127,0,127,127,2,7,23
0591877164,127,0,127,0,127,127,2,7,23
0591971368,127,0,127,0,127,127,2,7,23
0592065656,127,0,127,0,127,127,2,7,23
0592158828,127,0,127,0,127,127,2,7,23
0592251188,127,0,127,0,127,127,2,7,23
0592343532,127,0,127,0,127,127,2,7,23
0592435896,127,0,127,0,127,127,2,7,23
0592528868,127,0,127,0,127,127,2,7,23
0592621860,127,0,127,0,127,127,2,7,23
0592716068,127,0,127,0,127,127,2,7,23
0592810276,127,0,127,0,127,0,2,3,19
0592898956,127,0,127,0,127,0,2,3,19
0593002840,127,0,127,0,127,0,2,3,19
0593106460,127,0,127,0,127,0,2,3,19
0593208784,127,0,127,0,127,0,2,3,19
0593311112,127,0,127,0,127,0,2,3,19
0593413436,127,0,127,0,127,0,2,3,19
0593515844,127,0,127,0,127,0,2,3,19
0593618476,127,0,127,0,127,0,2,3,19
0593722364,127,0,127,0,127,0,2,3,19
0593826244,127,0,127,0,127,0,2,3,19
0593930096,127,0,127,0,127,0,2,3,19
0594028972,127,0,127,0,127,127,2,7,23
0594123100,127,0,127,0,127,127,2,7,23
0594215440,127,0,127,0,127,127,2,7,23
0594307784,127,0,127,0,127,127,2,7,23
0594400136,127,0,127,0,127,127,2,7,23
0594492476,127,0,127,0,127,0,2,3,19
0594587616,127,0,127,0,127,0,2,3,19
0594695264,127,0,127,0,127,0,2,3,19
0594802916,127,0,127,0,127,0,2,3,19
0594889084,127,0,127,0,127,0,2,3,19
0594996736,127,0,127,0,127,0,2,3,19
0595104464,127,0,127,0,127,0,2,3,19
0595210560,127,0,127,0,127,0,2,3,19
0595316672,127,0,127,0,127,0,2,3,19
0595405308,127,0,127,0,127,127,2,7,23
0595497668,127,0,127,0,127,127,2,7,23
0595590100,127,0,127,0,127,127,2,7,23
0595684268,127,0,127,0,127,127,2,7,23
0595778472,127,0,127,0,127,127,2,7,23
0595872680,127,0,127,0,127,127,2,7,23
0595966888,127,0,127,0,127,127,2,7,23
0596061156,127,0,127,0,127,127,2,7,23
0596159716,127,0,127,0,127,0,2,3,19
0596262024,127,0,127,0,127,0,2,3,19
0596364356,127,0,127,0,127,0,2,3,19
0596466684,127,0,127,0,127,0,2,3,19
0596569656,127,0,127,0,127,0,2,3,19
0596673540,127,0,127,0,127,0,2,3,19
0596777424,127,0,127,0,127,0,2,3,19
0596881292,127,0,127,0,127,0,2,3,19
0596985176,127,0,127,0,127,0,2,3,19
0597089164,127,0,127,0,127,0,2,3,19
0597186364,127,0,127,0,127,127,2,7,23
0597278716,127,0,127,0,127,127,2,7,23
0597371080,127,0,127,0,127,127,2,7,23
0597463424,127,0,127,0,127,127,2,7,23
0597555828,127,0,127,0,127,127,2,7,23
0597649148,127,0,127,0,127,127,2,7,23
0597743352,127,0,127,0,127,127,2,7,23
0597837564,127,0,127,0,127,127,2,7,23
0597931772,127,0,127,0,127,127,2,7,23
0598026020,127,0,127,0,127,127,2,7,23
0598120144,127,0,127,0,127,127,2,7,23
0598212496,127,0,127,0,127,127,2,7,23
0598304860,127,0,127,0,127,127,2,7,23
0598397184,127,0,127,0,127,127,2,7,23
0598489548,127,0,127,0,127,127,2,7,23
0598582500,127,0,127,0,127,127,2,7,23
0598676428,127,0,127,0,127,127,2,7,23
0598770636,127,0,127,0,127,127,2,7,23
0598864824,127,0,127,0,127,127,2,7,23
0598959032,127,0,127,0,127,127,2,7,23
0599053324,127,0,127,0,127,127,2,7,23
0599146596,127,0,127,0,127,127,2,7,23
0599238944,127,0,127,0,127,127,2,7,23
0599331288,127,0,127,0,127,127,2,7,23
0599423628,127,0,127,0,127,127,2,7,23
0599516064,127,0,127,0,127,127,2,7,23
0599608732,127,0,127,0,127,127,2,7,23
0599702940,127,0,127,0,127,127,2,7,23
0599797148,127,0,127,0,127,127,2,7,23
0599891356,127,0,127,0,127,127,2,7,23
0599985528,127,0,127,0,127,127,2,7,23
0600079796,127,0,127,0,127,127,2,7,23
0600172972,127,0,127,0,127,127,2,7,23
0600265312,127,0,127,0,127,127,2,7,23
0600357680,127,0,127,0,127,127,2,7,23
0600450028,127,0,127,0,127,127,2,7,23
0600543016,127,0,127,0,127,127,2,7,23
0600636008,127,0,127,0,127,127,2,7,23
0600730216,127,0,127,0,127,127,2,7,23
0600824428,127,0,127,0,127,127,2,7,23
0600918636,127,0,127,0,127,127,2,7,23
0601012904,127,0,127,0,127,127,2,7,23
0601106812,127,0,127,0,127,127,2,7,23
0601199156,127,0,127,0,127,127,2,7,23
0601291504,127,0,127,0,127,127,2,7,23
0601383796,127,0,127,0,127,127,2,7,23
0601476164,127,0,127,0,127,127,2,7,23
0601568568,127,0,127,0,127,127,2,7,23
0601662496,127,0,127,0,127,127,2,7,23
0601756704,127,0,127,0,127,127,2,7,23
0601850912,127,0,127,0,127,127,2,7,23
0601945120,127,0,127,0,127,127,2,7,23
0602039392,127,0,127,0,127,127,2,7,23
0602133500,127,0,127,0,127,127,2,7,23
0602225844,127,0,127,0,127,127,2,7,23
0602318208,127,0,127,0,127,127,2,7,23
0602410552,127,0,127,0,127,127,2,7,23
0602502896,127,0,127,0,127,127,2,7,23
0602595912,127,0,127,0,127,127,2,7,23
0602690080,127,0,127,0,127,127,2,7,23
0602784288,127,0,127,0,127,127,2,7,23
0602878496,127,0,127,0,127,127,2,7,23
0602972688,127,0,127,0,127,127,2,7,23
0603066976,127,0,127,0,127,127,2,7,23
0603159952,127,0,127,0,127,127,2,7,23
0603252296,127,0,127,0,127,127,2,7,23
0603344640,127,0,127,0,127,127,2,7,23
0603436988,127,0,127,0,127,127,2,7,23
0603529412,127,0,127,0,127,127,2,7,23
0603622080,127,0,127,0,127,127,2,7,23
0603716308,127,0,127,0,127,127,2,7,23
0603810516,127,0,127,0,127,127,2,7,23
0603904724,127,0,127,0,127,127,2,7,23
0603998916,127,0,127,0,127,127,2,7,23
0604093144,127,0,127,0,127,127,2,7,23
0604186344,127,0,127,0,127,127,2,7,23
0604278672,127,0,127,0,127,127,2,7,23
0604371036,127,0,127,0,127,127,2,7,23
0604463376,127,0,127,0,127,127,2,7,23
0604556392,127,0,127,0,127,127,2,7,23
0604649688,127,0,127,0,127,127,2,7,23
0604743876,127,0,127,0,127,127,2,7,23
0604838084,127,0,127,0,127,127,2,7,23
0604932292,127,0,127,0,127,127,2,7,23
0605026560,127,0,127,0,127,127,2,7,23
0605120464,127,0,127,0,127,127,2,7,23
0605212808,127,0,127,0,127,127,2,7,23
0605305172,127,0,127,0,127,127,2,7,23
0605397520,127,0,127,0,127,127,2,7,23
0605489824,127,0,127,0,127,127,2,7,23
0605582236,127,0,127,0,127,0,2,3,19
0605687784,127,0,127,0,127,0,2,3,19
0605795436,127,0,127,0,127,0,2,3,19
0605903128,127,0,127,0,127,0,2,3,19
0606010784,127,0,127,0,127,0,2,3,19
0606118696,127,0,127,0,127,0,2,3,19
0606224796,127,0,127,0,127,0,2,3,19
0606330908,127,0,127,0,127,0,2,3,19
0606419564,127,0,127,0,127,127,2,7,23
0606512556,127,0,127,0,127,0,2,3,19
0606615044,127,0,127,0,127,0,2,3,19
0606719236,127,0,127,0,127,0,2,3,19
0606823100,127,0,127,0,127,0,2,3,19
0606926968,127,0,127,0,127,0,2,3,19
0607030912,127,0,127,0,127,0,2,3,19
0607134472,127,0,127,0,127,0,2,3,19
0607236804,127,0,127,0,127,0,2,3,19
0607339128,127,0,127,0,127,0,2,3,19
0607441460,127,0,127,0,127,0,2,3,19
0607543848,127,0,127,0,127,0,2,3,19
0607646804,127,0,127,0,127,0,2,3,19
0607750672,127,0,127,0,127,0,2,3,19
0607854544,127,0,127,0,127,0,2,3,19
0607958428,127,0,127,0,127,0,2,3,19
0608062356,127,0,127,0,127,0,2,3,19
0608160916,127,0,127,0,127,127,2,7,23
0608253256,127,0,127,0,127,127,2,7,23
0608345620,127,0,127,0,127,127,2,7,23
0608437964,127,0,127,0,127,127,2,7,23
0608530976,127,0,127,0,127,127,2,7,23
0608623648,127,0,127,0,127,127,2,7,23
0608717856,127,0,127,0,127,127,2,7,23
0608812040,127,0,127,0,127,127,2,7,23
0608906268,127,0,127,0,127,127,2,7,23
0609000476,127,0,127,0,127,127,2,7,23
0609094704,127,0,127,0,127,127,2,7,23
0609187372,127,0,127,0,127,0,2,3,19
0609281820,127,0,127,0,127,0,2,3,19
0609387916,127,0,127,0,127,0,2,3,19
0609494012,127,0,127,0,127,0,2,3,19
0609600260,127,0,127,0,127,0,2,3,19
0609707912,127,0,127,0,127,0,2,3,19
0609815544,127,0,127,0,127,0,2,3,19
0609923196,127,0,127,0,127,0,2,3,19
0610030928,127,0,127,0,127,0,2,3,19
0610138780,127,0,127,0,127,0,2,3,19
0610244876,127,0,127,0,127,127,2,7,23
0610337244,127,0,127,0,127,127,2,7,23
0610429588,127,0,127,0,127,127,2,7,23
0610522580,127,0,127,0,127,127,2,7,23
0610614964,127,0,127,0,127,127,2,7,23
0610709152,127,0,127,0,127,127,2,7,23
0610803364,127,0,127,0,127,127,2,7,23
0610897532,127,0,127,0,127,127,2,7,23
0610991736,127,0,127,0,127,127,2,7,23
0611086008,127,0,127,0,127,127,2,7,23
0611178680,127,0,127,0,127,127,2,7,23
0611271024,127,0,127,0,127,127,2,7,23
0611363368,127,0,127,0,127,127,2,7,23
0611455712,127,0,127,0,127,127,2,7,23
0611548124,127,0,127,0,127,127,2,7,23
0611641444,127,0,127,0,127,127,2,7,23
0611735632,127,0,127,0,127,127,2,7,23
0611829844,127,0,127,0,127,127,2,7,23
0611924052,127,0,127,0,127,127,2,7,23
0612018340,127,0,127,0,127,127,2,7,23
0612112528,127,0,127,0,127,127,2,7,23
0612205424,127,0,127,0,127,127,2,7,23
0612297708,127,0,127,0,127,127,2,7,23
0612390072,127,0,127,0,127,127,2,7,23
0612482400,127,0,127,0,127,127,2,7,23
0612575416,127,0,127,0,127,127,2,7,23
0612669012,127,0,127,0,127,127,2,7,23
0612763224,127,0,127,0,127,127,2,7,23
0612857452,127,0,127,0,127,127,2,7,23
0612951640,127,0,127,0,127,127,2,7,23
0613045912,127,0,127,0,127,127,2,7,23
0613139500,127,0,127,0,127,127,2,7,23
0613231844,127,0,127,0,127,127,2,7,23
0613324192,127,0,127,0,127,127,2,7,23
0613416540,127,0,127,0,127,127,2,7,23
0613508908,127,0,127,0,127,127,2,7,23
0613601260,127,0,127,0,127,127,2,7,23
0613695180,127,0,127,0,127,127,2,7,23
0613789392,127,0,127,0,127,127,2,7,23
0613883604,127,0,127,0,127,127,2,7,23
0613977816,127,0,127,0,127,127,2,7,23
0614072084,127,0,127,0,127,127,2,7,23
0614165876,127,0,127,0,127,127,2,7,23
0614258240,127,0,127,0,127,127,2,7,23
0614350588,127,0,127,0,127,127,2,7,23
0614442936,127,0,127,0,127,127,2,7,23
