time,b2,b5,b8,b16,b11,b14
75502304,555,512,194,459,69,536
75582316,555,512,194,459,69,536
75672316,555,512,194,458,69,535
75762344,554,512,193,457,69,536
75852452,555,512,194,458,68,536
75932456,555,512,194,459,69,536
76022564,555,512,194,459,69,536
76112592,555,512,194,459,69,536
76202580,554,512,193,457,69,536
76282704,554,512,193,456,68,536
76372788,554,512,193,457,69,536
76462696,554,512,193,456,68,536
76552804,554,512,193,457,69,536
76632912,554,512,193,457,69,536
76722920,554,512,193,456,68,536
76813028,554,512,193,457,69,536
76903032,554,512,193,456,68,536
76983136,554,512,192,455,68,536
77073140,554,512,193,456,68,536
77163148,554,512,193,456,68,536
77243276,554,512,192,455,68,536
77323280,554,512,192,455,68,536
77413268,554,511,193,452,67,536
77503384,554,511,193,452,67,536
77583472,554,512,192,455,68,536
77663476,554,512,192,455,68,536
77753604,554,512,192,455,68,536
77843612,554,512,192,455,68,536
77923632,554,511,192,451,67,536
78013748,554,512,192,455,68,536
78103736,554,512,192,455,68,536
78193864,554,511,192,451,67,536
78273856,554,511,192,451,67,536
78353868,554,511,192,451,67,536
78443984,554,511,191,450,67,536
78534004,554,511,191,450,67,536
78614136,554,511,191,450,67,536
78704152,554,511,191,450,67,536
78794164,554,511,191,450,67,536
78874296,554,511,191,450,67,536
78954304,554,511,191,450,67,536
79044400,554,511,191,449,66,536
79134516,554,511,191,449,66,536
79214424,553,511,190,447,66,536
79294504,554,511,191,449,66,536
79384520,553,511,190,446,66,535
79474636,553,511,190,447,66,536
79554624,553,511,190,447,66,536
79644740,553,511,190,447,66,536
79734736,553,511,190,448,67,536
79824852,553,511,189,446,66,536
79904844,553,510,190,445,65,536
79994964,553,511,189,446,66,536
80084956,553,510,189,444,65,536
80174968,553,510,189,444,65,536
80254960,553,510,189,444,65,536
80345056,553,510,189,444,65,536
80435172,553,511,189,446,66,536
80525188,553,511,189,446,66,536
80605300,553,510,189,444,65,536
80695292,553,510,189,444,65,536
80785308,553,510,189,444,65,536
80875420,553,510,189,444,65,536
80955432,553,510,189,444,65,536
81045548,553,510,189,444,65,536
81135564,553,511,189,446,66,536
81225556,553,510,189,444,65,536
81305776,553,510,189,444,65,536
81395792,553,510,189,444,65,536
81485908,553,510,189,444,65,536
81575820,553,510,189,444,65,536
81655936,553,510,188,443,65,536
81745932,553,510,189,444,65,536
81836068,553,510,189,444,65,536
81926168,553,510,188,443,65,536
82006072,553,510,189,444,65,536
82096184,553,510,188,443,65,536
82186296,553,510,188,443,65,536
82276288,553,510,188,442,64,536
82356396,553,510,189,444,65,536
82446388,553,510,188,443,65,536
82536500,553,510,188,442,64,536
82626496,553,510,188,443,65,536
82706484,553,510,188,443,65,536
82796596,553,510,188,442,64,536
82886612,553,510,188,441,64,535
82976704,553,510,188,443,65,536
83056816,553,510,188,443,65,536
83146808,552,510,187,440,64,536
83236824,553,510,188,442,64,536
83326936,553,510,188,442,64,536
83406924,552,510,187,440,64,536
83486936,552,510,187,440,64,536
83577028,552,510,187,440,64,536
83667040,552,510,187,441,65,536
83747172,552,510,187,440,64,536
83837168,552,510,187,440,64,536
83927284,552,510,187,440,64,536
84007292,552,510,187,440,64,536
84087300,552,509,186,437,63,536
84177412,552,510,187,440,64,536
84267424,552,510,187,440,64,536
84347512,552,510,186,439,64,536
84427520,552,509,186,436,63,535
84517516,552,510,186,439,64,536
84607608,552,510,187,440,64,536
84687616,552,509,187,438,63,536
84777728,552,510,186,439,64,536
84867724,552,510,187,440,64,536
84957816,552,509,186,437,63,536
85037828,552,509,186,437,63,536
85127940,552,509,186,437,63,536
85217956,552,509,185,436,63,536
85307964,552,509,186,437,63,536
85387976,552,509,186,437,63,536
85468092,552,509,186,437,63,536
85558096,552,509,186,437,63,536
85648212,552,509,186,437,63,536
85728208,552,509,186,437,63,536
85818320,552,509,186,437,63,536
85908356,552,509,185,436,63,536
85988448,552,509,186,437,63,536
86068456,552,510,185,438,64,536
86158568,552,509,186,437,63,536
86248564,552,509,185,436,63,536
86328672,552,509,186,437,63,536
86408684,552,509,185,436,63,536
86498676,552,509,185,436,63,536
86588788,552,509,185,436,63,536
86668780,552,509,185,436,63,536
86758796,552,509,185,436,63,536
86848888,552,509,185,436,63,536
86939000,552,510,185,438,64,536
87018992,551,509,184,434,63,536
87109084,552,509,185,436,63,536
87199080,552,509,185,436,63,536
87289072,551,509,184,434,63,536
87369184,552,509,185,436,63,536
87459176,551,509,184,434,63,536
87549272,552,509,185,436,63,536
87639368,552,509,185,436,63,536
87719276,551,509,184,434,63,536
87809352,551,509,184,433,63,535
87899348,552,509,185,436,63,536
87989464,552,509,185,436,63,536
88069456,551,509,184,434,63,536
88159548,552,509,185,436,63,536
88249544,551,509,184,434,63,536
88339536,551,509,184,434,63,536
88419648,551,509,184,434,63,536
88499760,551,509,184,434,63,536
88589772,551,509,184,434,63,536
88679804,551,509,184,434,63,536
88759796,552,509,185,436,63,536
88850012,551,509,184,434,63,536
88940024,552,509,185,436,63,536
89020036,551,510,184,436,64,536
89100156,552,509,185,436,63,536
89190164,552,509,185,436,63,536
89280280,551,509,184,434,63,536
89360188,551,509,184,434,63,536
89440308,551,509,184,434,63,536
89530300,552,509,185,436,63,536
89620416,551,509,184,434,63,536
89700548,551,510,184,436,64,536
89790564,551,510,184,436,64,536
89880556,551,510,184,436,64,536
89970672,551,509,184,434,63,536
90050680,551,510,184,436,64,536
90140796,552,510,185,438,64,536
90230812,551,510,184,436,64,536
90320924,551,510,184,436,64,536
90400952,551,510,184,436,64,536
90491068,551,510,184,436,64,536
90581100,551,510,184,436,64,536
90671216,551,510,184,436,64,536
90751224,551,510,184,436,64,536
90841240,551,509,184,434,63,536
90931360,551,510,184,436,64,536
91021352,551,510,184,436,64,536
91101464,551,510,184,436,64,536
91191476,551,510,184,436,64,536
91281616,551,510,184,436,64,536
91371628,551,510,184,436,64,536
91451640,551,510,184,436,64,536
91541756,551,510,184,436,64,536
91631792,551,510,184,436,64,536
91721912,551,510,184,436,64,536
91801924,551,510,184,436,64,536
91892056,551,510,184,436,64,536
91981948,551,510,184,437,65,536
92072064,551,510,184,436,64,536
92152196,551,510,184,436,64,536
92242312,551,510,184,436,64,536
92332324,551,510,184,436,64,536
92422316,551,510,184,436,64,536
92502428,551,510,184,437,65,536
92592440,551,510,184,436,64,536
92682556,551,510,184,437,65,536
92772572,551,510,184,436,64,536
92852560,551,510,184,437,65,536
92942676,551,510,184,436,64,536
93032768,551,510,184,436,64,536
93122764,551,510,184,436,64,536
93202892,551,510,184,437,65,536
93292908,551,510,184,437,65,536
93382920,551,510,184,437,65,536
93472916,551,510,183,435,64,536
93553028,551,510,184,437,65,536
93633040,551,510,184,437,65,536
93723156,551,510,184,435,64,535
93813168,551,510,184,437,65,536
93893300,551,510,183,436,65,536
93983316,551,510,184,437,65,536
94073456,551,510,184,437,65,536
94153468,551,510,184,437,65,536
94233488,551,510,184,437,65,536
94323604,551,510,184,436,64,536
94413612,551,510,184,437,65,536
94493728,551,510,184,437,65,536
94573760,551,510,184,437,65,536
94663756,551,510,184,437,65,536
94753872,551,510,184,437,65,536
94833884,551,510,183,436,65,536
94923876,551,510,184,437,65,536
95014092,551,510,184,437,65,536
95104088,551,510,184,437,65,536
95184076,551,510,184,437,65,536
95274076,551,510,183,436,65,536
95364168,551,510,184,437,65,536
95454184,551,510,184,437,65,536
95534272,551,510,184,437,65,536
95624368,551,510,183,436,65,536
95714364,551,510,184,437,65,536
95804380,551,510,183,436,65,536
95884376,551,510,183,436,65,536
95974472,551,510,183,436,65,536
96064584,551,510,183,436,65,536
96154560,551,510,183,436,65,536
96234668,551,510,183,436,65,536
96324664,551,510,183,436,65,536
96414656,551,510,183,436,65,536
96504664,551,510,183,436,65,536
96584860,551,510,183,436,65,536
96674856,551,510,183,436,65,536
96764828,551,510,183,436,65,536
96854836,551,510,183,436,65,536
96934936,551,511,183,438,66,536
97025032,551,510,182,435,65,536
97115024,551,511,183,438,66,536
97205016,551,510,183,436,65,536
97285016,551,511,183,438,66,536
97365104,551,511,183,438,66,536
97455220,551,510,183,436,65,536
97545212,551,510,183,436,65,536
97625304,551,511,182,437,66,536
97715300,551,510,183,436,65,536
97805296,551,511,183,438,66,536
97895388,551,511,182,437,66,536
97975400,551,511,182,437,66,536
98065476,551,511,183,438,66,536
98155472,551,511,182,437,66,536
98245572,551,511,182,437,66,536
98325568,551,510,183,436,65,536
98415560,551,510,183,436,65,536
98505672,551,510,183,436,65,536
98595688,551,511,182,437,66,536
98675796,551,511,182,437,66,536
98765832,551,511,182,437,66,536
98855948,551,511,183,438,66,536
98945960,551,511,182,437,66,536
99026072,551,510,182,435,65,536
99116088,551,511,183,438,66,536
99206184,551,511,183,438,66,536
99296092,551,511,183,438,66,536
99376208,551,510,183,436,65,536
99466320,551,511,183,438,66,536
99556316,551,510,182,435,65,536
99646412,551,511,182,437,66,536
99726424,551,511,182,437,66,536
99816440,551,511,182,437,66,536
99906536,551,511,182,437,66,536
99996652,551,511,183,438,66,536
100076524,551,511,182,437,66,536
100166648,551,511,182,437,66,536
100256748,551,511,182,437,66,536
100346748,551,511,182,437,66,536
100426848,551,511,182,437,66,536
100516948,551,511,182,437,66,536
100606868,551,511,182,437,66,536
100696972,551,511,182,437,66,536
100776968,551,511,182,437,66,536
100867068,551,511,181,436,66,536
100957068,551,511,181,436,66,536
101047192,551,511,182,438,67,536
101127192,551,511,181,436,66,536
101217192,551,511,181,436,66,536
101307316,551,511,181,436,66,536
101397420,551,511,182,438,67,536
101477420,551,511,182,438,67,536
101567544,551,511,181,437,67,536
101657464,551,511,182,437,66,536
101747568,551,511,182,437,66,536
101827668,551,511,182,438,67,536
101917672,551,511,182,438,67,536
102007692,551,511,182,437,66,536
102097796,551,511,181,437,67,536
102177796,551,511,181,436,66,536
102267904,551,511,181,437,67,536
102358028,551,511,181,437,67,536
102448012,551,511,182,438,67,536
102528108,551,511,182,437,66,536
102618104,551,511,181,437,67,536
102708100,551,511,181,437,67,536
102798200,551,511,181,437,67,536
102878196,551,511,181,436,66,536
102968316,551,511,181,437,67,536
103058316,551,511,181,437,67,536
103148312,551,511,181,437,67,536
103228416,551,511,181,436,66,536
103308512,551,511,181,436,66,536
103398392,551,511,181,437,67,536
103488496,551,511,181,436,66,536
103568508,551,511,181,436,66,536
103658612,551,511,181,437,67,536
103748608,551,511,181,437,67,536
103838732,551,511,181,436,66,536
103918828,551,511,181,436,66,536
104008832,551,511,180,435,66,536
104098828,551,511,181,436,66,536
104188932,551,511,181,436,66,536
104268908,551,511,181,436,66,536
104359008,551,511,181,436,66,536
104448992,551,511,181,436,66,536
104538988,551,511,181,436,66,536
104619088,551,511,181,436,66,536
104709068,551,510,181,434,65,536
