time,b2,b5,b8,b16,b11
161184316,499,605,42,434,412
161274340,499,605,42,434,412
161374444,499,605,42,433,411
161464444,499,605,42,434,412
161554448,498,605,41,431,411
161654564,499,605,42,433,411
161744664,499,605,42,432,410
161834568,499,605,42,432,410
161924788,499,605,42,431,409
162014792,499,605,42,431,409
162104792,499,605,42,431,409
162204920,499,605,42,431,409
162294920,499,605,43,432,409
162384924,499,605,42,431,409
162485044,499,605,42,430,408
162575068,499,605,42,430,408
162665168,499,605,42,430,408
162755172,499,605,43,431,408
162845176,499,605,42,430,408
162945384,499,605,42,429,407
163035304,499,605,42,429,407
163125408,499,605,42,429,407
163215392,499,605,43,429,406
163315496,499,605,42,428,406
163405596,499,605,43,429,406
163495580,499,605,43,429,406
163595688,499,604,43,427,405
163685796,499,604,43,427,405
163775700,499,604,43,427,405
163865784,499,604,42,425,405
163955800,499,604,43,427,405
164045880,499,604,43,427,405
164145976,499,604,43,426,404
164235976,499,604,43,426,404
164335956,499,604,43,426,404
164426036,499,604,43,426,404
164516036,499,604,43,426,404
164606132,499,604,43,426,404
164706240,499,604,43,425,403
164796212,499,604,43,425,403
164886212,499,604,43,425,403
164976212,499,604,43,425,403
165066312,499,604,43,425,403
165166400,499,604,43,425,403
165256396,499,604,43,424,402
165346396,499,604,43,424,403
165446500,499,604,43,424,402
165536492,499,604,43,424,402
165626572,499,604,43,424,402
165716576,499,604,43,424,402
165816580,499,604,43,424,402
165906660,499,604,43,424,402
165996760,499,604,43,424,402
166086760,499,604,43,424,402
166176844,500,603,44,424,401
166276820,500,603,44,424,401
166366804,499,603,43,422,401
166456884,499,603,43,422,401
166556968,500,603,44,423,401
166646964,500,603,44,424,401
166737044,500,603,44,424,401
166827008,500,603,44,424,401
166917088,500,603,44,422,400
167017068,500,603,44,424,401
167107048,500,603,44,423,400
167197128,500,603,44,423,400
167287128,500,603,44,423,400
167387212,501,603,45,425,400
167477216,500,603,44,423,400
167567316,500,603,44,423,400
167667316,500,603,44,422,399
167757420,500,603,44,422,399
167847420,500,603,44,421,399
167937420,500,603,44,422,399
168027516,500,603,44,422,399
168117516,500,603,44,422,399
168217616,501,603,45,424,399
168307616,500,603,44,422,399
168397712,501,603,45,423,398
168497812,500,603,44,422,399
168587712,501,603,45,423,398
168677812,501,603,45,423,398
168767892,500,603,44,421,398
168867896,501,603,45,423,398
168957976,501,603,45,422,397
169047976,501,603,45,422,398
169137948,500,603,44,420,397
169238032,501,603,45,421,397
169328032,501,603,45,421,397
169418112,500,602,44,418,396
169518216,501,602,45,420,396
169608196,501,603,45,421,397
169698276,501,602,45,420,396
169788248,500,602,44,418,396
169878224,501,602,45,420,396
169978308,501,602,45,420,396
170068292,501,602,45,420,396
170158272,501,602,45,420,396
170248472,501,602,45,420,396
170348456,501,602,45,419,395
170438452,501,602,45,420,396
170528528,501,602,45,419,395
170628532,501,602,45,419,395
170718528,501,602,46,420,395
170808632,501,602,46,419,395
170898748,501,602,45,419,395
170988748,501,602,46,420,395
171078732,501,602,45,418,394
171178828,501,602,45,419,395
171268808,501,602,46,418,394
171358788,501,602,46,419,394
171458996,501,602,46,418,393
171548956,501,602,45,418,394
171638956,501,602,46,419,394
171729036,501,602,46,419,394
171829016,501,602,45,418,394
171919000,501,602,45,417,393
172009104,501,602,46,418,393
172099184,501,602,45,417,393
172189164,501,602,45,417,393
172289164,501,602,46,418,393
172379144,501,602,46,418,393
172469368,501,602,46,418,393
172569364,501,602,45,416,393
172659444,501,602,46,417,392
172749424,501,602,46,418,393
172839428,501,602,46,416,392
172929488,502,602,47,419,392
173029472,501,602,46,417,392
173119472,502,602,47,419,392
173209552,501,602,46,417,392
173309552,501,602,46,417,392
173399632,502,602,47,419,392
173489636,502,601,47,417,391
173589716,501,601,46,415,391
173679716,501,601,46,414,391
173769736,502,601,47,417,391
173859912,501,601,46,413,390
173949912,501,601,46,414,391
174039932,502,601,47,416,390
174139928,502,601,47,415,390
174230024,502,601,47,416,390
174320124,502,601,47,416,390
174420124,502,601,47,415,390
174510244,502,601,47,416,390
174600260,501,601,46,413,390
174690256,502,601,47,414,389
174790372,502,601,47,415,389
174880472,502,601,47,414,389
174970368,502,601,47,415,389
175060448,502,601,47,414,389
175150448,501,601,46,412,389
175250532,502,601,47,414,389
175340612,502,601,47,413,388
175430732,502,601,47,413,388
175530688,502,601,47,413,388
175620788,502,601,47,414,389
175710664,502,601,47,414,388
175800868,502,601,47,412,387
175890864,502,601,47,414,388
175990848,502,601,47,413,388
176080928,502,601,47,413,388
176170928,502,601,47,414,388
176260916,502,601,48,413,387
176361020,502,601,48,414,387
176450996,502,601,47,413,387
176541096,502,601,47,412,387
176641080,502,601,48,413,387
176731072,502,601,48,413,387
176821172,502,601,48,413,387
176911144,502,600,48,411,386
177001332,502,600,48,411,386
177101224,502,600,48,412,386
177191424,502,600,48,411,386
177281320,502,600,48,412,386
177381420,502,600,48,412,386
177471520,502,600,48,411,386
177561520,502,600,48,412,386
177651516,502,600,48,411,386
177751620,502,600,48,411,386
177841596,502,600,48,412,386
177931700,502,600,48,411,385
178021796,502,600,48,411,386
178111796,502,600,48,410,385
178211780,502,600,48,410,385
178301880,503,600,49,412,385
178391872,503,600,49,412,385
178491956,502,600,48,410,385
178581956,502,600,48,411,385
178671936,503,600,49,412,385
178762036,502,600,48,411,385
178852132,503,600,49,412,385
178952136,503,600,49,411,384
179042236,502,600,48,410,384
179132128,503,600,49,411,384
179222232,503,600,49,411,384
179322252,502,600,48,410,384
179412348,503,600,49,411,384
179502448,503,600,49,412,384
179602468,502,600,48,409,384
179692464,503,600,49,408,383
179782572,503,600,49,408,383
179872680,503,600,49,408,383
179962680,503,600,49,408,383
180052688,503,600,49,408,383
180152800,503,600,49,408,383
180242884,503,599,49,406,382
180332908,503,600,49,408,383
180433036,503,600,49,408,383
180523024,503,599,49,406,382
180613028,503,599,49,406,382
180703136,502,599,48,404,382
180803120,502,599,48,404,382
180893120,503,599,49,406,382
180983228,503,599,49,406,382
181073232,503,599,49,406,382
181173324,502,599,48,403,381
181263452,503,599,49,405,381
181353436,503,599,49,405,381
181453440,503,599,49,405,381
181543548,503,599,50,406,381
181633532,503,599,49,405,381
181723540,503,599,49,404,380
181813648,503,599,50,405,380
181913740,503,599,49,405,381
182003768,503,599,49,404,380
182093852,503,599,50,405,380
182183980,503,599,50,406,381
182283988,503,599,50,405,380
182374096,503,599,50,405,380
182464120,503,598,50,403,379
182564132,503,599,50,405,380
182654156,503,598,49,402,379
182744264,503,598,49,402,379
182834268,503,598,50,403,379
182924396,503,598,50,403,379
183014384,503,598,49,402,379
183114492,503,598,50,403,379
183204600,503,598,49,402,379
183294588,503,598,50,403,379
183394600,503,598,50,402,379
183484708,503,598,49,401,378
183574716,503,598,49,402,379
183664824,503,598,49,402,379
183764932,503,598,49,401,378
183854960,503,598,50,402,378
183944960,503,598,50,402,378
184034968,503,598,49,400,377
184125092,503,598,50,402,378
184225084,503,598,50,401,377
184315188,503,598,50,402,378
184405216,503,598,50,402,378
184505344,503,598,50,401,377
184595448,503,598,50,401,377
184685452,503,598,50,401,377
184775580,503,598,50,401,377
184865580,504,598,51,403,377
184965688,504,598,51,403,377
185055592,504,598,51,402,376
185145700,503,598,50,401,377
185235708,503,598,50,400,376
185335816,504,598,51,402,376
185425924,503,598,50,400,376
185515928,503,598,50,400,376
185616032,504,598,51,402,376
185706036,503,598,50,400,376
185796144,504,597,51,400,375
185886148,504,597,51,400,375
185976156,504,597,51,400,375
186066240,504,597,51,400,375
186166352,504,597,51,400,375
186256336,504,597,51,400,375
186346444,504,597,51,400,375
186446348,503,597,50,397,374
186536452,504,597,51,400,375
186626460,503,597,50,398,375
186716548,504,597,51,400,375
186816640,504,597,51,399,374
186906624,504,597,51,399,374
186996732,504,597,51,398,373
187086736,504,597,51,399,374
187186720,503,597,50,396,374
187276808,504,597,51,399,374
187366816,504,597,51,399,374
187466804,504,597,52,399,373
187556892,504,597,51,398,373
187646980,504,597,51,398,373
187737064,504,597,51,398,373
187827052,504,597,51,398,373
187927040,504,597,51,398,373
188017008,504,597,52,398,372
188107096,504,597,51,398,373
188197184,504,597,51,397,372
188297172,504,597,52,398,372
188387264,504,597,52,399,373
188477244,504,597,52,398,372
188577336,504,597,51,397,372
188667344,504,597,52,398,372
188757432,504,597,52,398,372
188847420,504,597,52,397,372
188937404,504,597,52,398,372
189027512,504,597,52,396,371
189127620,504,597,52,397,371
189217620,504,597,52,397,371
189307708,504,597,52,397,371
189407620,504,597,52,397,371
189497748,504,597,52,397,371
189587732,504,596,52,395,370
189687844,504,597,52,397,371
189777852,504,596,52,395,370
189867960,504,597,52,397,371
189958048,505,596,53,396,370
190048048,505,596,53,397,370
190138036,504,596,52,395,370
190238144,505,597,53,399,371
190328236,505,596,53,396,370
190418224,504,596,52,395,370
190518232,504,596,52,395,370
190608240,504,596,52,394,369
190698320,504,596,52,395,370
190788424,504,596,52,395,370
190878432,504,596,52,394,369
190978444,505,596,53,396,369
191068548,504,596,52,395,370
191158656,505,596,53,397,370
191258648,504,596,52,394,369
191348656,504,596,52,394,369
191438660,504,596,52,394,369
191538872,505,596,53,396,369
191628880,505,596,53,396,369
191719012,504,596,52,394,369
191809020,504,596,52,394,369
191899048,505,596,53,396,369
191989056,505,596,53,396,369
192089188,505,596,53,396,369
192179212,505,596,53,395,368
192269316,505,596,53,395,368
192369340,505,596,53,395,368
192459428,505,596,53,395,368
192549436,505,596,53,395,368
192639544,504,596,52,392,367
192739552,505,596,53,395,368
192829660,505,596,53,394,367
192919664,505,596,53,394,367
193009772,505,596,54,395,367
193099880,505,596,53,394,367
193199884,505,596,53,394,367
193289876,505,596,53,393,367
193379980,505,596,53,394,367
193480092,505,596,54,395,367
193570080,505,596,53,393,366
193660188,505,596,53,392,366
193750072,505,596,54,395,367
193840180,505,596,53,393,366
193940164,505,596,53,392,366
194030272,505,596,54,394,366
194120280,505,596,53,393,366
194210268,505,596,54,394,366
194310500,505,596,53,393,366
194400488,505,596,54,394,366
194490512,505,596,53,393,366
194590628,505,596,53,393,366
194680628,505,596,54,393,365
194770632,505,596,54,393,365
194860740,505,596,54,393,365
194950728,505,596,54,393,365
195050860,505,596,54,393,365
195140968,505,596,54,393,365
195230976,505,596,54,393,365
195321004,505,596,53,392,365
195421116,505,596,54,392,365
195511220,505,596,54,393,365
195601204,505,596,54,392,364
195701212,505,596,54,392,364
195791320,506,596,55,394,364
195881328,505,596,54,392,364
195971416,506,596,55,394,364
196061424,505,596,54,391,364
196151428,505,596,54,391,363
196251536,505,596,54,391,363
196341624,506,596,55,393,363
196431604,506,596,55,394,364
196531700,505,596,54,391,363
196621688,505,596,54,391,363
196711768,506,596,55,393,363
196801752,506,596,55,392,363
196891736,506,595,55,391,362
196991816,505,596,54,391,363
197081800,506,595,55,391,362
197171880,505,595,54,389,362
197271864,506,595,55,391,362
197361968,505,595,54,389,362
197451952,506,595,55,389,361
197552040,506,595,55,391,362
197642016,506,595,55,391,362
197732100,506,595,55,390,361
197822064,506,595,55,391,362
197912148,506,595,55,390,361
198002132,506,595,55,389,361
198102240,506,595,55,390,361
198192228,506,595,55,390,361
198282312,506,595,55,390,361
198382316,506,595,55,390,361
198472300,506,595,56,391,361
198562384,506,595,55,390,361
198652488,506,595,55,389,360
198752456,506,595,56,391,361
198842440,506,595,56,391,361
198932544,506,595,55,390,361
199022548,506,595,56,390,360
199112524,506,595,56,390,360
199212596,506,595,56,390,360
199302600,506,595,56,390,360
199392684,506,595,56,389,359
199492692,506,595,55,389,360
199582796,506,595,56,389,360
199672880,506,595,56,389,359
199762884,506,595,56,388,359
199862884,506,595,56,389,359
199952988,506,595,56,389,359
200043072,506,595,56,389,359
200133076,506,595,56,389,359
200223200,506,595,56,389,359
200323184,506,595,56,388,359
200413268,506,595,56,389,359
200503272,506,595,56,388,359
200603252,506,595,56,389,359
200693356,506,595,56,389,359
200783340,506,595,56,388,358
200873344,506,595,57,389,358
200963448,506,594,57,387,357
201063452,506,595,57,389,358
201153436,506,595,56,388,358
201243540,506,594,57,386,357
201343640,506,594,57,387,357
201433748,506,595,57,389,358
201523732,506,594,57,387,357
201623700,506,594,57,386,357
201713684,506,594,57,387,357
201803788,506,594,57,387,357
201893772,506,594,57,387,357
201983896,506,594,57,387,357
202074004,506,594,56,386,357
202174004,506,594,57,387,357
202264112,506,594,57,385,356
202354092,506,594,57,386,356
202454100,506,594,56,385,357
202544204,506,594,57,386,356
202634308,506,594,57,387,357
202724292,506,594,57,386,356
202814292,506,594,57,385,356
202914400,506,594,57,385,356
203004488,506,594,57,386,356
203094392,506,594,57,385,356
203184480,507,594,58,387,355
203284488,506,594,57,385,356
203374572,507,594,58,387,355
203464572,506,594,57,385,356
203564760,507,594,58,388,356
203654744,506,594,57,384,355
203744728,507,594,58,387,355
203834712,507,594,58,386,355
203924816,507,594,58,387,355
204024908,507,594,58,386,355
204114892,507,594,58,386,354
204204892,507,594,58,387,355
204295024,507,594,58,385,354
204395008,507,594,58,387,355
204485132,507,594,58,385,354
204575116,507,594,58,387,355
204675108,507,594,58,385,354
204765196,507,594,58,385,354
204855196,507,594,58,386,354
204945296,507,594,59,387,354
205035416,507,594,58,385,354
205135396,507,594,58,385,354
205225372,507,594,59,386,354
205315456,507,593,58,511,353
205415460,507,594,58,385,354
205505564,507,593,59,385,353
205595564,507,593,59,384,353
205685648,507,593,59,384,353
205775624,507,593,59,384,353
205875732,507,593,58,384,353
205965736,507,593,59,511,352
206055820,507,593,59,384,352
206145924,507,593,58,511,352
206245812,507,593,59,385,353
206335916,507,593,59,385,353
206425916,507,593,58,384,353
206526024,507,593,59,511,352
206616128,507,593,59,511,352
206706112,507,593,58,511,352
206796220,507,593,59,511,352
206886128,507,593,59,384,352
206976232,507,593,59,511,352
207076344,507,593,59,384,352
207166448,508,593,60,384,351
207256448,508,593,60,386,352
207356572,507,593,59,511,352
207446600,507,593,59,511,352
207536604,508,593,60,386,352
207636712,508,593,60,384,351
207726736,508,593,60,384,351
207816740,508,593,60,384,351
207906848,508,593,60,385,351
207996832,507,593,59,509,350
208086852,508,593,60,385,351
208186960,508,593,60,384,351
208277060,508,593,60,385,351
208367044,508,593,60,384,351
208467128,508,593,60,511,350
208557216,508,593,60,384,351
208647200,508,593,60,511,350
208737288,508,593,60,384,350
208837288,508,593,60,511,350
208927296,508,593,61,385,350
209017276,508,593,60,511,350
209107368,508,593,61,384,350
209197472,508,593,60,511,350
209297444,508,593,60,511,350
209387452,508,593,60,511,350
209477456,508,593,60,511,350
209577528,508,592,61,510,349
209667520,508,592,61,510,349
209757608,508,592,61,510,349
209847592,508,592,61,510,349
209937696,508,592,61,510,349
210037684,508,592,60,509,349
210127788,508,592,60,509,349
210217788,508,592,61,510,349
210307772,508,592,61,510,349
210407984,508,592,61,510,349
210497968,508,592,61,509,348
210588072,508,592,61,510,349
210688060,508,592,61,510,349
210778024,508,592,61,509,348
210868132,508,592,61,510,349
210958132,508,592,61,510,349
211048216,508,592,61,510,349
211148204,509,592,62,384,348
211238292,509,592,62,384,349
211328412,508,592,61,509,348
211428320,508,592,61,509,348
211518424,509,592,62,511,348
211608528,509,592,62,511,348
211698536,509,592,62,511,348
211798640,509,592,62,511,348
211888648,509,592,62,511,348
211978632,509,592,62,511,347
212068740,509,592,62,511,348
212158744,509,592,62,510,347
212258736,509,592,62,511,348
212348964,509,592,62,511,347
212438948,509,592,62,510,347
212538932,509,592,62,510,347
212628920,509,592,62,510,347
212719004,509,592,62,509,346
212809116,509,592,63,511,347
212899120,509,592,62,510,347
212999212,509,592,63,510,346
213089216,509,592,62,510,347
213179192,509,592,63,510,346
213269280,509,592,62,509,346
213369268,509,592,62,509,346
213459276,509,592,63,510,346
213549484,509,592,62,509,346
213649456,509,592,62,510,346
213739460,509,592,63,510,346
213829548,509,591,62,507,345
213919528,509,592,63,510,346
214009636,509,591,62,508,345
214099624,509,592,63,510,346
214199732,509,591,63,508,345
214289720,509,592,63,510,346
214379828,509,592,63,510,346
214479820,509,592,63,510,346
214569800,509,591,63,508,345
214659908,509,591,63,508,345
214749916,509,591,63,508,345
214850028,510,591,64,510,345
214940032,509,591,63,508,345
215030140,509,591,63,508,345
215120148,509,591,63,508,345
215220216,510,591,64,509,344
215310324,510,591,64,510,345
215400328,510,591,64,510,344
215500332,510,591,64,509,344
215590416,510,591,64,509,344
215680424,510,591,64,511,345
215770508,510,591,64,509,344
215860516,510,591,64,509,344
215960624,510,591,65,510,344
216050636,510,591,64,509,344
216140616,510,591,64,509,344
216230624,510,591,65,510,344
216330732,510,591,64,510,344
216420816,510,591,64,509,344
216510824,510,591,65,510,344
216610936,510,591,65,510,344
216700920,510,591,65,509,343
216791004,510,591,65,510,343
216881016,510,591,65,509,343
216971096,510,591,65,510,344
217061084,510,591,65,509,343
217161096,510,591,65,509,343
217251180,510,591,65,509,343
217341288,510,591,65,509,343
217441280,510,591,65,509,343
217531288,510,591,65,509,343
217621268,510,591,65,509,343
217711480,510,591,65,508,342
217811460,510,591,65,508,342
217901444,510,591,65,508,342
217991532,511,591,66,511,343
218081516,510,591,65,508,342
218171600,510,591,65,508,342
218271712,511,591,66,510,342
218361592,510,591,65,509,342
218451660,510,591,65,508,342
218551748,510,591,65,508,342
218641736,511,591,66,510,342
218731724,511,591,66,510,342
218821828,510,591,65,508,342
218911816,510,590,65,506,341
219011904,510,590,65,506,341
219101892,511,590,66,508,341
219191980,511,590,66,508,341
219281968,511,590,66,508,341
219382060,511,590,66,508,341
219472024,511,590,66,508,341
219562096,511,590,66,508,341
219662076,511,590,66,507,340
219752164,511,590,66,508,341
219842128,511,590,66,508,341
219932196,511,590,66,507,340
220022184,511,590,67,509,341
220122156,511,590,66,507,340
220212224,511,590,66,507,340
220302208,511,590,67,508,340
220402292,511,590,67,509,340
220492256,511,590,67,508,340
220582244,511,590,66,506,339
220672432,511,590,67,507,339
220772400,511,590,67,507,339
220862368,511,590,67,507,339
220952348,511,590,67,507,339
221042436,511,590,67,507,339
221132384,512,590,68,511,339
221232468,512,590,68,511,338
221322568,512,590,68,510,338
221412544,512,590,68,510,338
221512648,511,590,67,506,338
221602548,512,590,68,511,339
221692724,512,590,68,510,338
221782724,512,590,68,510,338
221872820,512,590,68,510,338
221972804,512,590,68,510,338
222062804,512,590,68,510,338
222152884,512,590,68,510,338
222242864,512,590,68,510,338
222342960,512,589,68,508,337
222432940,512,589,68,508,337
222523020,512,589,68,508,337
222623004,512,590,68,510,338
222713104,512,589,68,508,337
222803088,512,589,68,508,337
222893068,512,589,68,508,337
222983144,512,589,68,507,336
223083240,512,589,68,507,336
223173220,512,589,68,508,337
223263280,512,589,68,508,337
223363260,512,589,69,508,336
223453236,512,589,69,508,336
223543336,512,589,69,508,336
223633316,512,589,69,508,336
223733396,512,589,69,508,336
223823380,513,589,70,510,336
223913460,513,589,70,510,336
224003440,513,589,70,509,335
224093420,513,589,70,509,335
224193520,512,589,69,507,335
224283520,512,589,69,507,335
224373616,513,589,70,509,335
224473696,513,589,70,509,335
224563672,513,589,70,509,335
224653648,512,589,69,507,335
224743748,513,589,70,509,335
224833828,513,589,70,508,334
224933828,513,589,70,508,334
225023804,513,589,70,508,334
225113904,513,589,70,508,334
225203908,513,589,70,508,334
225303992,513,589,71,509,334
225393968,513,588,71,507,333
225484068,513,588,71,507,333
225584052,513,588,71,507,333
225674040,513,588,71,507,333
225764140,513,588,70,506,333
225854220,513,588,71,506,332
225944196,513,588,71,506,332
226044176,513,588,70,506,333
226134176,513,588,70,505,332
226224256,513,588,71,506,332
226314252,513,588,71,507,333
226414344,513,588,71,506,332
226504344,513,588,71,506,332
226594424,513,588,71,505,331
226694524,513,588,71,506,332
226784524,513,588,71,506,332
226874620,513,588,71,506,332
226964604,514,588,72,508,332
227054700,514,588,72,507,331
227154700,514,588,72,507,331
227244800,514,588,72,507,331
227334700,514,588,72,507,331
227434820,514,588,72,507,331
227524920,514,588,72,507,331
227615040,514,588,72,507,331
227704940,514,588,72,507,331
227795040,514,588,72,507,331
227895160,514,588,72,507,331
227985156,514,588,72,507,331
228075256,514,588,72,506,330
228165252,514,588,72,506,330
228255252,514,588,72,506,330
228355376,514,588,72,506,330
228445372,514,588,72,506,330
228545476,514,588,72,506,330
228635468,514,588,73,507,330
228725572,514,587,73,505,329
228815572,514,587,72,504,329
228905672,514,587,73,505,329
228995652,514,587,72,504,329
229095636,514,587,72,504,329
229185756,514,587,73,505,329
229275860,514,587,73,505,329
229375836,514,587,73,505,329
229465840,514,587,73,505,329
229555916,515,587,74,507,329
229656020,514,587,73,505,329
229745996,514,587,73,505,329
229836076,515,587,74,506,328
229926056,515,587,74,506,328
230016156,515,587,74,506,328
230106156,515,587,74,506,328
230206136,515,587,74,506,328
230296216,515,587,74,506,328
230386176,515,587,74,506,328
230486260,515,587,74,506,328
230576220,515,587,74,506,328
230666296,515,587,74,506,328
230756276,515,587,74,505,327
230856348,515,587,74,505,327
230946328,515,587,74,505,327
231036404,515,587,74,505,327
231126380,515,587,74,505,327
231216460,515,587,74,505,327
231316420,515,587,75,506,327
231406376,515,587,75,506,327
231496452,515,587,75,505,326
231596516,515,587,75,506,327
231686372,515,587,75,506,327
231776532,515,587,75,505,326
231866388,515,587,75,506,327
231956448,515,587,75,505,326
232056424,515,587,75,505,326
232146500,515,587,75,505,326
232236600,515,587,75,505,326
232326580,515,587,75,505,326
232426560,515,587,76,506,326
232516640,515,587,76,506,326
232606616,515,587,75,504,325
232706696,515,587,76,505,325
232796792,515,587,76,505,325
232886672,515,587,76,505,325
232976752,515,587,76,505,325
233066852,515,587,76,504,324
233166912,515,587,76,504,324
233256784,515,587,77,506,325
233346888,515,587,76,505,325
233446972,515,587,76,505,325
233536948,515,587,77,505,324
233627048,515,587,76,504,324
233717008,515,587,76,504,324
233817008,515,587,76,504,324
233907088,515,587,77,505,324
233997064,515,587,76,504,324
234087160,515,587,77,505,324
234177140,515,587,77,505,324
234277244,515,587,76,503,323
234367224,515,587,77,504,323
234457304,515,587,77,504,323
234557308,515,587,77,504,323
234647428,515,587,77,504,323
234737400,515,587,78,505,323
234827380,515,587,78,505,323
234917484,515,587,77,503,323
235017568,515,587,78,505,323
235107548,515,587,78,504,322
235197632,515,587,77,503,322
235297632,515,587,77,503,322
235387608,515,587,78,504,322
235477712,515,587,78,504,322
235577816,515,587,78,504,322
235667816,515,586,78,502,321
235757796,515,586,78,502,321
235847780,515,586,78,502,321
235937880,515,586,78,502,321
236027856,515,586,78,502,321
236127952,515,586,78,502,321
236217952,516,586,79,504,321
236308048,515,586,78,502,321
236408052,516,586,79,504,321
236498148,516,586,79,503,320
236588152,516,586,79,503,320
236678252,516,586,79,503,320
236778248,516,586,79,503,320
236868324,516,586,79,503,320
236958444,516,586,79,503,320
237048340,516,586,79,503,320
237138460,516,586,79,503,320
237238464,516,586,79,503,320
237328684,516,586,79,503,320
237418684,516,586,80,504,320
237518680,516,586,80,504,320
237608808,516,586,80,504,320
237698820,516,586,80,504,320
237788940,516,586,80,503,319
237878916,516,586,80,503,319
237979040,516,586,80,503,319
238069060,516,586,80,502,319
238159160,516,586,80,502,318
238249160,517,586,81,504,318
238349164,516,586,80,503,319
238439284,517,586,81,505,319
238529280,517,586,81,505,319
238629280,517,586,81,504,318
238719400,517,586,81,504,318
238809524,517,586,81,504,318
238899520,517,586,81,504,318
238989640,517,585,81,502,317
239079744,516,586,80,502,318
239179748,517,586,81,504,318
239269752,517,585,81,502,317
239359748,517,586,81,504,318
239459836,517,586,81,504,318
239549856,517,585,82,503,317
239639860,517,585,81,502,317
239740064,517,585,81,502,317
239829968,517,585,82,503,317
239920088,517,585,82,503,317
240010192,517,585,81,501,316
240100292,517,585,81,502,317
240190204,517,585,82,503,317
240290328,517,585,81,501,316
240380428,517,585,82,502,316
240470428,517,585,82,503,317
240570452,518,585,83,504,316
240660556,518,585,83,505,317
240750556,517,585,82,502,316
240840676,518,585,83,504,316
240930796,517,585,82,502,316
241030816,517,585,82,502,316
241120816,517,585,82,502,316
241210916,517,585,82,502,316
241311020,518,585,83,504,316
241400920,518,585,83,503,315
241491120,517,585,82,502,316
241591144,518,585,83,504,316
241681120,518,585,83,503,315
241771236,518,585,83,503,315
241861236,518,585,83,503,315
241951236,518,585,84,504,315
242041360,518,585,83,502,315
242141360,518,585,84,504,315
242231380,518,585,83,503,315
242321504,518,585,84,503,315
242421504,518,585,84,503,314
242511624,518,585,84,504,315
242601704,518,585,84,502,314
242691704,518,585,84,503,315
242791808,518,585,84,504,315
242881908,518,585,84,503,314
242971808,518,585,84,504,315
243061892,519,585,85,506,315
243151912,518,585,84,503,315
243252016,518,585,84,503,314
243342116,518,585,84,504,315
243432112,519,585,85,504,314
243532096,519,585,85,505,314
243622216,518,585,84,503,314
243712320,519,585,85,505,314
243802320,519,585,85,505,314
243892316,519,584,85,503,313
243992316,519,585,85,505,314
244082416,519,585,85,505,314
244172516,519,585,85,505,314
244262516,519,585,85,505,314
244362620,519,584,85,503,313
244452644,519,584,86,504,313
244542764,519,584,85,503,313
244642748,519,585,85,505,314
244732848,519,584,86,504,313
244822844,519,585,86,506,314
244912864,519,584,86,504,313
245002844,519,584,86,503,313
245103048,519,584,86,503,313
245192952,519,584,86,504,313
245283056,519,584,86,504,313
245373036,519,584,86,504,313
245473144,519,584,86,504,313
245563224,519,584,86,503,312
245653204,520,584,87,506,313
245753212,520,584,87,506,313
245843300,520,584,87,506,313
245933280,520,584,87,506,313
246023380,520,584,87,505,312
246113484,520,584,87,506,313
246203488,520,584,87,505,312
246303464,520,584,87,505,312
246393468,520,584,88,506,312
246493576,520,584,88,505,312
246583676,520,584,87,505,312
246673660,520,584,88,506,312
246763660,520,584,88,506,312
246853864,520,584,87,505,312
246953868,520,584,88,505,312
247043864,520,584,88,506,312
247133864,520,584,88,506,312
247223988,520,584,88,506,312
247323976,520,584,88,505,311
247414080,520,584,88,505,312
247504184,520,584,88,506,312
247604172,521,584,89,507,311
247694168,520,584,88,506,312
247784272,520,584,88,505,311
247874336,520,584,88,506,312
247964320,521,584,89,507,311
248054300,521,584,89,507,311
248154388,520,584,88,504,311
248244372,521,584,89,507,311
248334356,521,584,89,506,310
248434436,521,584,89,507,311
248524440,521,584,89,507,311
248614544,521,584,89,507,311
248704528,521,584,90,507,311
248804716,521,584,89,506,310
248894720,521,584,89,506,311
248984704,521,584,89,505,310
249074788,521,584,90,507,310
249164752,521,584,90,507,310
249264752,521,584,90,506,309
249354816,521,584,90,507,310
249444800,521,584,90,507,310
249544884,521,584,90,506,310
249634848,521,584,90,506,309
249724932,521,584,90,507,310
249814916,521,584,90,507,310
249914996,521,584,90,506,309
250004976,521,584,91,507,309
250094940,521,584,90,506,309
250185144,521,584,91,506,309
250275008,521,584,91,506,309
250375096,521,584,91,507,309
250465092,521,584,91,507,309
250555076,521,584,91,507,309
250655268,521,584,91,507,309
250745272,521,584,91,507,309
250835276,521,583,91,505,308
250925384,521,583,91,505,308
251015364,521,584,91,507,309
251115452,522,584,92,508,309
251205452,522,583,92,506,308
251295556,522,583,92,507,308
251395544,522,583,92,507,308
251485648,521,583,91,504,308
251575652,522,583,92,506,308
251675760,522,583,92,507,308
251765764,522,583,92,506,307
251855768,522,583,92,506,308
251945872,522,583,92,507,308
252035864,522,583,92,505,307
252125968,522,583,92,507,308
252225956,522,583,92,506,307
252316056,522,583,93,507,307
252406060,522,583,93,507,307
252506044,522,583,93,506,307
252596128,522,583,93,506,306
252686232,522,583,93,506,307
252776208,522,583,92,506,307
252866312,522,583,93,507,307
252966320,522,583,93,506,307
253056304,522,583,93,506,306
253146404,523,583,94,508,306
253236388,522,583,93,505,306
253336476,523,583,94,508,306
253426452,522,583,93,506,306
